-7.8029,-1.6018,229.498,-0.46169,2.44392,-0.02271
-7.8029,-1.6018,229.498,-0.46169,2.44392,-0.02271
-7.8029,-1.6018,229.498,-0.46169,2.44392,-0.02271
-7.8029,-1.6018,229.498,-0.46169,2.44392,-0.02271
-7.8264,-1.5261,229.366,-0.46106,2.44873,-0.02207
-7.8264,-1.5261,229.366,-0.46106,2.44873,-0.02207
-7.8264,-1.5261,229.366,-0.46106,2.44873,-0.02207
-7.8264,-1.5261,229.366,-0.46106,2.44873,-0.02207
-7.8133,-1.561,229.355,-0.46276,2.4498,-0.02223
-7.8133,-1.561,229.355,-0.46276,2.4498,-0.02223
-7.8133,-1.561,229.355,-0.46276,2.4498,-0.02223
-7.8133,-1.561,229.355,-0.46276,2.4498,-0.02223
-7.8025,-1.554,229.345,-0.46349,2.45052,-0.02185
-7.8025,-1.554,229.345,-0.46349,2.45052,-0.02185
-7.8025,-1.554,229.345,-0.46349,2.45052,-0.02185
-7.8025,-1.554,229.345,-0.46349,2.45052,-0.02185
-7.8003,-1.4882,229.343,-0.4598,2.45129,-0.02273
-7.8003,-1.4882,229.343,-0.4598,2.45129,-0.02273
-7.8003,-1.4882,229.343,-0.4598,2.45129,-0.02273
-7.8003,-1.4882,229.343,-0.4598,2.45129,-0.02273
-7.7746,-1.4988,229.313,-0.45932,2.45021,-0.02312
-7.7746,-1.4988,229.313,-0.45932,2.45021,-0.02312
-7.7746,-1.4988,229.313,-0.45932,2.45021,-0.02312
-7.7746,-1.4988,229.313,-0.45932,2.45021,-0.02312
-7.7823,-1.4253,229.282,-0.45653,2.45171,-0.02344
-7.7823,-1.4253,229.282,-0.45653,2.45171,-0.02344
-7.7823,-1.4253,229.282,-0.45653,2.45171,-0.02344
-7.7823,-1.4253,229.282,-0.45653,2.45171,-0.02344
-7.7819,-1.5306,229.36,-0.46192,2.44731,-0.02353
-7.7819,-1.5306,229.36,-0.46192,2.44731,-0.02353
-7.7819,-1.5306,229.36,-0.46192,2.44731,-0.02353
-7.7819,-1.5306,229.36,-0.46192,2.44731,-0.02353
-7.7747,-1.5236,229.324,-0.4609,2.44606,-0.02378
-7.7747,-1.5236,229.324,-0.4609,2.44606,-0.02378
-7.7747,-1.5236,229.324,-0.4609,2.44606,-0.02378
-7.7747,-1.5236,229.324,-0.4609,2.44606,-0.02378
-7.8013,-1.5059,229.293,-0.46058,2.45136,-0.02331
-7.8013,-1.5059,229.293,-0.46058,2.45136,-0.02331
-7.8013,-1.5059,229.293,-0.46058,2.45136,-0.02331
-7.8013,-1.5059,229.293,-0.46058,2.45136,-0.02331
-7.7428,-1.5477,229.337,-0.46082,2.44992,-0.02394
-7.7428,-1.5477,229.337,-0.46082,2.44992,-0.02394
-7.7428,-1.5477,229.337,-0.46082,2.44992,-0.02394
-7.7428,-1.5477,229.337,-0.46082,2.44992,-0.02394
-7.7235,-1.5704,229.354,-0.46102,2.44634,-0.02481
-7.7235,-1.5704,229.354,-0.46102,2.44634,-0.02481
-7.7235,-1.5704,229.354,-0.46102,2.44634,-0.02481
-7.7235,-1.5704,229.354,-0.46102,2.44634,-0.02481
-7.7235,-1.5704,229.354,-0.46102,2.44634,-0.02481
-7.7235,-1.5704,229.354,-0.46102,2.44634,-0.02481
-7.7674,-1.5086,229.307,-0.45999,2.45039,-0.02484
-7.7674,-1.5086,229.307,-0.45999,2.45039,-0.02484
-7.7674,-1.5086,229.307,-0.45999,2.45039,-0.02484
