-0.214999,0,-0.204999,0,0
-0.214999,0,-0.204999,0,0
-0.214999,0,-0.204999,0,0
-0.214999,0,-0.204999,0,0
-0.214999,0,-0.204999,0,0
-0.214999,0,-0.204999,0,0
-0.214999,0,-0.204999,0,0
-0.214999,0,-0.204999,0,0
-0.214999,0,-0.204999,0,0
-0.214999,0,-0.204999,0,0
-0.214999,0,-0.204999,0,0
-0.214999,0,-0.204999,0,0
-0.214999,0,-0.204999,0,0
-0.214999,0,-0.204999,0,0
-0.214999,0,-0.204999,0,0
-0.214999,0,-0.204999,0,0
-0.214999,0,-0.204999,0,0
-0.214999,0,-0.204999,0,0
-0.214999,0,-0.204999,0,0
-0.214999,0,-0.204999,0,0
-0.214999,0,-0.204999,0,0
-0.214999,0,-0.204999,0,0
-0.214999,0,-0.204999,0,0
-0.214999,0,-0.204999,0,0
-0.214999,0,-0.204999,0,0
-0.214999,0,-0.204999,0,0
-0.214999,0,-0.204999,0,0
-0.214999,0,-0.204999,0,0
-0.214999,0,-0.204999,0,0
-0.214999,0,-0.204999,0,0
-0.214999,0,-0.204999,0,0
-0.214999,0,-0.204999,0,0
-0.214999,0,-0.204999,0,0
-0.214999,0,-0.204999,0,0
-0.214999,0,-0.204999,0,0
-0.214999,0,-0.204999,0,0
-0.214999,0,-0.204999,0,0
-0.214999,0,-0.204999,0,0
-0.214999,0,-0.204999,0,0
-0.214999,0,-0.204999,0,0
-0.214999,0,-0.204999,0,0
-0.214999,0,-0.204999,0,0
-0.214999,0,-0.204999,0,0
-0.214999,0,-0.204999,0,0
-0.214999,0,-0.204999,0,0
-0.214999,0,-0.204999,0,0
-0.214999,0,-0.204999,0,0
-0.214999,0,-0.204999,0,0
-0.214999,0,-0.204999,0,0
-0.214999,0,-0.204999,0,0
-0.214999,0,-0.204999,0,0
-0.214999,0,-0.204999,0,0
-0.214999,0,-0.204999,0,0
-0.214999,0,-0.204999,0,0
-0.214999,0,-0.204999,0,0
-0.214999,0,-0.204999,0,0
-0.214999,0,-0.204999,0,0
-0.214999,0,-0.204999,0,0
-0.214999,0,-0.204999,0,0
-0.214999,0,-0.204999,0,0
-0.214999,0,-0.204999,0,0
-0.214999,0,-0.204999,0,0
-0.214999,0,-0.204999,0,0
-0.214999,0,-0.204999,0,0
-0.214999,0,-0.204999,0,0
-0.214999,0,-0.204999,0,0
-0.214999,0,-0.204999,0,0
-0.214999,0,-0.204999,0,0
-0.214999,0,-0.204999,0,0
-0.214999,0,-0.204999,0,0
-0.214999,0,-0.204999,0,0
-0.214999,0,-0.204999,0,0
-0.214999,0,-0.204999,0,0
-0.214999,0,-0.204999,0,0
-0.214999,0,-0.204999,0,0
-0.214999,0,-0.204999,0,0
-0.214999,0,-0.204999,0,0
-0.214999,0,-0.204999,0,0
-0.214999,0,-0.204999,0,0
-0.214999,0,-0.204999,0,0
-0.214999,0,-0.204999,0,0
-0.214999,0,-0.204999,0,0
-0.214999,0,-0.204999,0,0
-0.214999,0,-0.204999,0,0
-0.214999,0,-0.204999,0,0
-0.214999,0,-0.204999,0,0
-0.214999,0,-0.204999,0,0
-0.214999,0,-0.204999,0,0
-0.214999,0,-0.204999,0,0
-0.214999,0,-0.204999,0,0
-0.214999,0,-0.204999,0,0
-0.214999,0,-0.204999,0,0
-0.214999,0,-0.204999,0,0
-0.214999,0,-0.204999,0,0
-0.214999,0,-0.204999,0,0
-0.214999,0,-0.204999,0,0
-0.214999,0,-0.204999,0,0
-0.214999,0,-0.204999,0,0
-0.214999,0,-0.204999,0,0
-0.214999,0,-0.204999,0,0
-0.214999,0,-0.204999,0,0
-0.214999,0,-0.204999,0,0
-0.214999,0,-0.204999,0,0
-0.214999,0,-0.204999,0,0
-0.214999,0,-0.204999,0,0
-0.214999,0,-0.204999,0,0
-0.214999,0,-0.204999,0,0
-0.214999,0,-0.20503,0,0
-0.214999,0,-0.205124,0,0
-0.214999,0,-0.205275,0,0
-0.214999,0,-0.20548,0,0
-0.214999,0,-0.205733,0,0
-0.214999,0,-0.206031,0,0
-0.214999,0,-0.20637,0,0
-0.214999,0,-0.206744,0,0
-0.214999,0,-0.207149,0,0
-0.214999,0,-0.207581,0,0
-0.214999,0,-0.208035,0,0
-0.214999,0,-0.208507,0,0
-0.214999,0,-0.208993,0,0
-0.214999,0,-0.209488,0,0
-0.214999,0,-0.209987,0,0
-0.214999,0,-0.210486,0,0
-0.214999,0,-0.210981,0,0
-0.214999,0,-0.211467,0,0
-0.214999,0,-0.21194,0,0
-0.214999,0,-0.212396,0,0
-0.214999,0,-0.212797,0,0
-0.214999,0,-0.213236,0,0
-0.214999,0,-0.213611,0,0
-0.214999,0,-0.213951,0,0
-0.214999,0,-0.214252,0,0
-0.214999,0,-0.214508,0,0
-0.214999,0,-0.214715,0,0
-0.214999,0,-0.214869,0,0
-0.214999,0,-0.214965,0,0
-0.214999,0,-0.214999,0,0
-0.214999,0,-0.214999,0,0
-0.214999,0,-0.214999,0,0
-0.214999,0,-0.214999,0,0
-0.214999,0,-0.214999,0,0
-0.214999,0,-0.214999,0,0
-0.214999,0,-0.214999,0,0
-0.214999,0,-0.214999,0,0
0.235,0.206153,0,0,0
0.235,0.206153,0,0,0
0.235,0.206153,0,0,0
0.235,0.206153,0,0,0
0.235,0.206153,0,0,0
0.235,0.206153,0,0,0
0.235,0.206153,0,0,0
0.277,0.206153,0,0,0
0.296833,0.20646,0,0,0
0.221587,0.206344,0,0.00356114,0
0.224308,0.206652,0,0.000334518,0
0.228975,0.207245,0,-0.00400721,0
0.233297,0.208139,0,-0.00698857,0
0.244082,0.210067,0,-0.00994438,0
0.2482,0.211915,0,-0.0105918,0
0.255221,0.214738,0,-0.0106977,0
0.254711,0.216621,0,-0.00884702,0
0.249611,0.217372,0,-0.00645258,0
0.24493,0.217925,0,-0.00497517,0
0.241894,0.218691,0,-0.00426544,0
0.241253,0.220171,0,-0.00425334,0
0.238016,0.220058,0,-0.00349819,0
0.237193,0.221246,0,-0.00356336,0
0.235482,0.22188,0,-0.00387093,0
0.234651,0.222814,0,-0.00529185,0
0.234656,0.224245,0,-0.00739418,0
0.233328,0.224698,0,-0.00946974,0
0.232066,0.225029,0,-0.0125319,0
0.231554,0.225772,0,-0.0170745,0
0.231191,0.226527,0,-0.022257,0
0.230991,0.227294,0,-0.0328264,0
0.230437,0.227694,0,-0.0328264,0
0.230964,0.228932,0,-0.0396994,0
0.232409,0.233104,0,-0.046393,0
0.232642,0.233731,0,-0.0482858,0
0.232788,0.234209,0,-0.0489886,0
0.233029,0.234526,0,-0.0486976,0
0.236209,0.234669,0,-0.0411263,0
0.235677,0.234677,0,-0.0411263,0
0.235677,0.234677,0,0,0
0.235677,0.234677,0,0,0
0.235677,0.234677,0,0,0
0.235677,0.234677,0,0,0
