0 0 0
 2.78088e-17  1.00901e-16 -2.34323e-17
 0.00184856 0.000610152     9.81043
 0.00195084 0.000607673     9.81042
 0.00204982 0.000605269     9.81041
 0.00214557 0.000603055     9.81041
 0.00223833 0.000600846      9.8104
 0.00232802 0.000598731     9.81039
 0.00241482 0.000596716     9.81038
 0.00249886 0.000594758     9.81038
 0.00258036 0.000592886     9.81037
 0.00265916 0.000591062     9.81036
 0.00273555 0.000589322     9.81036
 0.00280956 0.000587585     9.81035
0.00288129 0.00058591    9.81035
 0.0029508 0.00058438    9.81034
0.00301818  0.0005828    9.81034
 0.00308352 0.000581313     9.81033
 0.00314682 0.000579863     9.81033
 0.00320829 0.000578409     9.81032
 0.00326796 0.000577027     9.81032
 0.00332579 0.000575649     9.81031
 0.00338184 0.000574319     9.81031
 0.00343632 0.000572994      9.8103
  0.0034892 0.000571698      9.8103
 0.0035406 0.00057044     9.8103
 0.00359041 0.000569222     9.81029
 0.00363882 0.000567957     9.81029
 0.00368581 0.000566732     9.81029
 0.00373146 0.000565548     9.81028
 0.00377584 0.000564342     9.81028
 0.00381905 0.000563186     9.81028
 0.00386093 0.000562009     9.81027
 0.00390165 0.000560863     9.81027
 0.00394122 0.000559678     9.81027
 0.00397973 0.000558529     9.81027
 0.00401719 0.000557347     9.81026
  0.0040536 0.000556262     9.81026
 0.00408899 0.000555109     9.81026
 0.00412343 0.000553943     9.81025
 0.00415687 0.000552811     9.81025
0.00418946 0.00055167    9.81025
 0.00422118 0.000550513     9.81025
 0.00425205 0.000549322     9.81025
0.00428199 0.00054818    9.81024
 0.00431123 0.000547027     9.81024
 0.00433975 0.000545857     9.81024
0.00436737 0.00054472    9.81024
 0.00439429 0.000543523     9.81024
 0.00442049 0.000542341     9.81024
 0.00444597 0.000541161     9.81023
 0.00447083 0.000539939     9.81023
 0.00449503 0.000538738     9.81023
 0.00451851 0.000537514     9.81023
 0.00454138 0.000536259     9.81023
 0.00456368 0.000535021     9.81023
 0.00458534 0.000533782     9.81023
 0.00460649 0.000532499     9.81022
 0.00462706 0.000531204     9.81022
 0.00273194 0.000556217     9.81099
 0.00283809 0.000554493     9.81097
 0.00294033 0.000552758     9.81096
  0.0030388 0.000551075     9.81094
0.00313366 0.00054931    9.81092
 0.00322509 0.000547565     9.81091
 0.00331305 0.000545808     9.81089
 0.00339793 0.000544024     9.81088
  0.0034797 0.000542235     9.81086
 0.00355851 0.000540424     9.81085
  0.0036344 0.000538603     9.81084
 0.00370763 0.000536789     9.81083
 0.00377821 0.000534953     9.81081
 0.00384625 0.000533102      9.8108
 0.00391189 0.000531294     9.81079
 0.00397515 0.000529412     9.81078
 0.00403615 0.000527548     9.81077
   0.004095 0.000525638     9.81076
 0.00415172 0.000523721     9.81075
 0.00420641 0.000521838     9.81074
 0.00425926 0.000519924     9.81073
 0.00431015 0.000518011     9.81072
 0.00435929 0.000516017     9.81071
 0.00440668 0.000514091      9.8107
  0.0044523 0.000512145      9.8107
 0.00449638 0.000510149     9.81069
 0.00453902 0.000508202     9.81068
 0.00458007 0.000506186     9.81067
 0.00461965 0.000504164     9.81066
 0.00465784 0.000502128     9.81066
0.00469464 0.00050012    9.81065
 0.00473025 0.000498091     9.81064
0.00476457 0.00049602    9.81064
 0.00479767 0.000493958     9.81063
 0.00482953 0.000491865     9.81062
 0.00486035 0.000489768     9.81062
 0.00489006 0.000487715     9.81061
 0.00491866 0.000485572     9.81061
 0.00494628 0.000483462      9.8106
 0.00497291 0.000481296      9.8106
 0.00499858 0.000479147     9.81059
 0.00502333 0.000476972     9.81059
 0.00504717 0.000474834     9.81058
 0.00507014 0.000472664     9.81058
 0.00509231 0.000470462     9.81057
 0.00511358 0.000468236     9.81057
 0.00513415 0.000466013     9.81056
 0.00515399 0.000463799     9.81056
   0.005173 0.000461543     9.81056
 0.00519125 0.000459305     9.81055
 0.00520884 0.000457068     9.81055
 0.00522577 0.000454738     9.81054
 0.00524211 0.000452498     9.81054
 0.00525778 0.000450174     9.81054
 0.00527275 0.000447812     9.81053
 0.00528712 0.000445551     9.81053
 0.00530087 0.000443188     9.81053
 0.00531423 0.000440889     9.81052
 0.00532693 0.000438468     9.81052
 0.00533906 0.000436098     9.81052
 0.00535071 0.000433759     9.81051
0.00536171 0.00043135    9.81051
 0.00537233 0.000428923     9.81051
 0.00538251 0.000426548     9.81051
 0.00539213 0.000424075     9.81051
  0.0054013 0.000421648      9.8105
 0.00541005 0.000419192      9.8105
 0.00541822 0.000416749      9.8105
 0.00542608 0.000414251      9.8105
0.00543358 0.00041178    9.81049
 0.00544057 0.000409284     9.81049
 0.00544721 0.000406754     9.81049
0.00545343 0.00040422    9.81049
 0.00545918 0.000401718     9.81049
 0.00546461 0.000399156     9.81049
 0.00546977 0.000396666     9.81049
 0.00547448 0.000394085     9.81048
 0.00547887 0.000391499     9.81048
 0.00548288 0.000388915     9.81048
 0.00548648 0.000386306     9.81048
 0.00548981 0.000383699     9.81048
 0.00549284 0.000381071     9.81048
 0.00549556 0.000378482     9.81048
   0.005498 0.000375826     9.81048
 0.00549995 0.000373198     9.81048
0.00550168 0.00037052    9.81048
 0.00550316 0.000367856     9.81048
 0.00550434 0.000365183     9.81047
 0.00550522 0.000362484     9.81047
 0.00550585 0.000359803     9.81047
 0.00550614 0.000357121     9.81047
 0.00550617 0.000354384     9.81047
  0.0055059 0.000351662     9.81047
 0.00550541 0.000348935     9.81047
 0.00550462 0.000346192     9.81047
0.00550354 0.00034344    9.81047
  0.0055023 0.000340675     9.81047
 0.00550082 0.000337936     9.81047
 0.00549903 0.000335136     9.81047
 0.00549702 0.000332323     9.81047
 0.00549472 0.000329583     9.81047
0.00549221 0.00032676    9.81047
 0.00548949 0.000323946     9.81047
 0.00548651 0.000321113     9.81047
 0.00548331 0.000318258     9.81047
 0.00547986 0.000315473     9.81047
0.00547625 0.00031264    9.81047
0.00547241 0.00030981    9.81048
 0.00546832 0.000306899     9.81048
 0.00546402 0.000304053     9.81048
 0.00545945 0.000301201     9.81048
 0.00545472 0.000298286     9.81048
 0.00544981 0.000295393     9.81048
 0.00544466 0.000292489     9.81048
 0.00543939 0.000289635     9.81048
 0.00543382 0.000287495     9.81048
 0.00542808 0.000284402     9.81048
 0.00542215 0.000281297     9.81048
 0.00541606 0.000278184     9.81048
 0.00540974 0.000275069     9.81048
 0.00540319 0.000271992     9.81048
 0.00539648 0.000268848     9.81049
 0.00538962 0.000265725     9.81049
 0.00538262 0.000262601     9.81049
 0.00537537 0.000259466     9.81049
 0.00536785 0.000257303     9.81049
 0.00536028 0.000254327     9.81049
 0.00535249 0.000251325     9.81049
 0.00534455 0.000248315     9.81049
  0.0053364 0.000245338     9.81049
 0.00532804 0.000242383     9.81049
 0.00531957 0.000239372     9.81049
 0.00531102 0.000236382      9.8105
  0.0053022 0.000233367      9.8105
 0.00529323 0.000230335      9.8105
 0.00528403 0.000227342      9.8105
 0.00527475 0.000224301      9.8105
 0.00526529 0.000221266      9.8105
 0.00525569 0.000218243      9.8105
 0.00524591 0.000215183      9.8105
  0.0052359 0.000212164      9.8105
 0.00522585 0.000209169     9.81051
  0.0052156 0.000206101     9.81051
 0.00520523 0.000203053     9.81051
0.00519468 0.00019999    9.81051
  0.0051839 0.000196939     9.81051
 0.00517303 0.000193869     9.81051
 0.00516205 0.000190817     9.81051
 0.00515097 0.000187768     9.81051
 0.00513967 0.000184692     9.81052
 0.00512823 0.000181667     9.81052
 0.00511664 0.000178607     9.81052
 0.00510494 0.000175509     9.81052
 0.00509309 0.000172435     9.81052
 0.00508109 0.000169348     9.81052
 0.00506888 0.000166333     9.81052
 0.00505667 0.000163237     9.81052
 0.00504424 0.000160123     9.81052
 0.0050317 0.00015707    9.81053
 0.00501906 0.000154009     9.81053
  0.0050063 0.000150921     9.81053
 0.00499331 0.000147854     9.81053
 0.00498025 0.000144759     9.81053
 0.00496707 0.000141661     9.81053
0.00495375 0.00013859    9.81053
 0.00494031 0.000135496     9.81053
 0.00492675 0.000132463     9.81053
 0.00491308 0.000129364     9.81054
0.00489925 0.00012629    9.81054
 0.00488533 0.000123187     9.81054
 0.00487125 0.000120089     9.81054
 0.00485712 0.000117038     9.81054
 0.00484274 0.000113988     9.81054
 0.00482834 0.000110882     9.81054
 0.00481392 0.000107806     9.81054
 0.00479927 0.000104754     9.81054
 0.00478451 0.000101664     9.81054
0.00476959   9.86e-05    9.81054
0.00475462 9.4653e-05    9.81055
0.00473953 9.1709e-05    9.81055
 0.00472438 8.87604e-05     9.81055
0.00470911  8.582e-05    9.81055
 0.00469373 8.28872e-05     9.81055
 0.00467813 8.00045e-05     9.81055
  0.0046625 7.70019e-05     9.81055
 0.0046468 7.4088e-05    9.81055
 0.00463096 7.11415e-05     9.81055
  0.0046151 6.82734e-05     9.81055
 0.00459906 6.53131e-05     9.81055
 0.00458288 6.23884e-05     9.81055
 0.00456664 5.94541e-05     9.81056
 0.00455034 5.65198e-05     9.81056
 0.00453388 5.35799e-05     9.81056
 0.00451745 5.06784e-05     9.81056
 0.00450089 4.67175e-05     9.81056
 0.00448412 4.36561e-05     9.81056
 0.00446728 4.06696e-05     9.81056
 0.00445038 3.76527e-05     9.81056
 0.00443347 3.46543e-05     9.81056
  0.0044164 3.16647e-05     9.81056
 0.00439921 2.86382e-05     9.81056
 0.00438196 2.56178e-05     9.81056
 0.00436463 2.26436e-05     9.81056
 0.00434716 1.96673e-05     9.81056
0.00432969 1.6682e-05    9.81056
 0.00431213 1.37091e-05     9.81056
0.00429445 1.0699e-05    9.81056
0.00427671 7.7528e-06    9.81057
 0.00425891 4.80402e-06     9.81057
 0.00424099 1.81289e-06     9.81057
  0.00614148 -6.51008e-05      9.80979
 0.00603214 -6.5739e-05     9.80981
 0.00592626 -6.6443e-05     9.80983
  0.00582375 -6.71852e-05      9.80985
  0.00572424 -6.80937e-05      9.80987
0.00562781 -6.907e-05    9.80989
  0.00553418 -7.00887e-05       9.8099
  0.00544333 -7.11582e-05      9.80992
  0.00535515 -7.22755e-05      9.80994
  0.00526958 -7.34577e-05      9.80995
  0.00518644 -7.38574e-05      9.80997
  0.00510563 -7.54573e-05      9.80998
  0.00502703 -7.70909e-05         9.81
  0.00495059 -7.87684e-05      9.81001
   0.0048763 -8.05325e-05      9.81002
  0.00480399 -8.23143e-05      9.81004
  0.00473354 -8.40729e-05      9.81005
0.00466503 -8.489e-05    9.81006
  0.00459822 -8.65054e-05      9.81007
  0.00453312 -8.81517e-05      9.81009
  0.00446968 -8.98711e-05       9.8101
  0.00440779 -9.15781e-05      9.81011
  0.00434752 -9.33196e-05      9.81012
  0.00428853 -9.51172e-05      9.81013
  0.00423099 -9.69263e-05      9.81014
  0.00417482 -9.87631e-05      9.81015
  0.00411986 -0.000100605      9.81016
  0.00406618 -0.000102462      9.81017
   0.0040137 -0.000104391      9.81018
   0.0039623 -0.000106329      9.81019
  0.00391204 -0.000108276       9.8102
 0.00386281 -0.00011024     9.81021
 0.00381456 -0.00011222     9.81022
  0.00376734 -0.000114218      9.81023
  0.00372107 -0.000116226      9.81024
  0.00367559 -0.000118221      9.81024
  0.00363107 -0.000120279      9.81025
  0.00358736 -0.000122348      9.81026
  0.00354442 -0.000124387      9.81027
  0.00350227 -0.000126472      9.81028
 0.00346089 -0.00012855     9.81028
  0.00342018 -0.000130649      9.81029
  0.00338011 -0.000132716       9.8103
   0.0033408 -0.000134828       9.8103
  0.00330207 -0.000136962      9.81031
  0.00326388 -0.000139064      9.81032
  0.00322635 -0.000141157      9.81032
  0.00318938 -0.000143313      9.81033
  0.00315294 -0.000145404      9.81034
  0.00311702 -0.000147542      9.81034
  0.00308161 -0.000149684      9.81035
  0.00304666 -0.000151808      9.81036
  0.00301219 -0.000153943      9.81036
 0.00297826 -0.00015607     9.81037
  0.00294463 -0.000158171      9.81037
  0.00291149 -0.000160306      9.81038
  0.00287875 -0.000162447      9.81038
  0.00284637 -0.000164564      9.81039
  0.00281431 -0.000166708      9.81039
  0.00278269 -0.000168848       9.8104
   0.0027514 -0.000170953       9.8104
  0.00272036 -0.000173055      9.81041
  0.00268976 -0.000175203      9.81041
  0.00265942 -0.000177312      9.81042
  0.00262937 -0.000179413      9.81042
 0.00259963 -0.00018151     9.81043
  0.00257026 -0.000183603      9.81043
  0.00254109 -0.000185706      9.81043
  0.00251215 -0.000187763      9.81044
  0.00248347 -0.000189865      9.81044
  0.00245508 -0.000191954      9.81045
 0.00242686 -0.00019402     9.81045
  0.00239887 -0.000196051      9.81045
  0.00237116 -0.000198131      9.81046
  0.00234362 -0.000200173      9.81046
   0.0023164 -0.000202199      9.81046
  0.00228926 -0.000204241      9.81047
  0.00226235 -0.000206253      9.81047
  0.00223569 -0.000208315      9.81047
  0.00220915 -0.000210309      9.81047
  0.00218275 -0.000212307      9.81048
  0.00215664 -0.000214255      9.81048
  0.00213063 -0.000216262      9.81048
  0.00210482 -0.000218242      9.81049
 0.00207913 -0.00022023     9.81049
 0.00205355 -0.00022213     9.81049
  0.00202816 -0.000224099      9.81049
    0.002003 -0.000225986      9.81049
  0.00197792 -0.000227935       9.8105
  0.00395115 -0.000332489       9.8097
  0.00383199 -0.000330457      9.80972
  0.00371655 -0.000328617      9.80974
0.00360469 -0.0003269    9.80977
   0.0034961 -0.000325379      9.80979
  0.00339067 -0.000323985      9.80981
  0.00566969 -0.000653849      9.80885
  0.00308247 -0.000306416      9.80987
  0.00537241 -0.000637721      9.80891
  0.00279353 -0.000290921      9.80992
  0.00509214 -0.000623522      9.80897
  0.00490683 -0.000609338      9.80901
  0.00472711 -0.000595983      9.80905
  0.00216506 -0.000251081      9.81005
  0.00448495 -0.000586588       9.8091
  0.00431767 -0.000574747      9.80913
  0.00415531 -0.000563475      9.80917
  0.00399794 -0.000552944       9.8092
  0.00384519 -0.000543058      9.80924
    0.003697 -0.000533751      9.80927
  0.00355318 -0.000525024       9.8093
  0.00341367 -0.000516845      9.80933
  0.00327825 -0.000509229      9.80936
   0.0031467 -0.000502052      9.80939
    0.003019 -0.000495381      9.80942
  0.00289499 -0.000489169      9.80945
  0.00277464 -0.000483392      9.80948
  0.00265766 -0.000478013       9.8095
  0.00254402 -0.000473013      9.80953
  0.00243366 -0.000468394      9.80956
  0.00232649 -0.000464083      9.80958
  0.00222235 -0.000460138       9.8096
  0.00212101 -0.000456526      9.80963
  0.00202255 -0.000453171      9.80965
  0.00192677 -0.000450138      9.80968
  0.00183368 -0.000447355       9.8097
  0.00174315 -0.000444842      9.80972
  0.00165509 -0.000442585      9.80974
   0.0015695 -0.000440548      9.80977
 0.00148627 -0.00043872     9.80979
  0.00140512 -0.000437092      9.80981
  0.00132623 -0.000435685      9.80983
  0.00124942 -0.000434458      9.80985
 0.00117462 -0.00043341     9.80987
  0.00110184 -0.000432521      9.80989
 0.00103091 -0.00043178      9.8099
 0.000961948 -0.000431208      9.80992
0.000894679 -0.00043076     9.80994
0.000829194 -0.00043045     9.80996
 0.000765392 -0.000430314      9.80998
 0.000703139 -0.000430243      9.80999
 0.000642623 -0.000430297      9.81001
0.000583457 -0.00043046     9.81003
 0.000525833 -0.000430731      9.81004
0.000469621  -0.0004311     9.81006
 0.000414778 -0.000431561      9.81007
 0.000361409 -0.000432076      9.81009
 0.000309246 -0.000432699       9.8101
  0.00025844 -0.000433402      9.81012
 0.000208747 -0.000434146      9.81013
 0.000160372 -0.000434954      9.81015
0.000113031 -0.00043584     9.81016
6.68521e-05 -0.00043679     9.81017
 2.17146e-05 -0.000437763      9.81018
-2.21694e-05 -0.000438816       9.8102
-6.52096e-05 -0.000439903      9.81021
-0.000107279 -0.000441032      9.81022
-0.000148253 -0.000442165      9.81023
-0.000188407 -0.000443386      9.81025
-0.000227546 -0.000444631      9.81026
-0.000265845 -0.000445857      9.81027
-0.000303335 -0.000447161      9.81028
-0.000339983 -0.000448451      9.81029
-0.000375656 -0.000449795       9.8103
-0.00041071 -0.00045114     9.81031
-0.000444925 -0.000452491      9.81032
-0.000478449  -0.00045389      9.81033
-0.000511219 -0.000455322      9.81034
-0.000543257 -0.000456705      9.81034
-0.000574707  -0.00045813      9.81035
-0.000605287 -0.000459547      9.81036
-0.000635425 -0.000460984      9.81037
-0.000664847 -0.000462382      9.81038
-0.000693663 -0.000463875      9.81038
-0.000721874  -0.00046526      9.81039
 -0.00074954 -0.000466706       9.8104
-0.000776515 -0.000468149      9.81041
-0.000803103 -0.000469565      9.81041
-0.000829015 -0.000471032      9.81042
-0.000854548 -0.000472435      9.81042
-0.00087945 -0.00047385     9.81043
-0.000903902 -0.000475254      9.81044
-0.000927826 -0.000476636      9.81044
-0.000951213  -0.00047804      9.81045
-0.000974318 -0.000479414      9.81045
-0.000996795 -0.000480779      9.81046
 -0.00101898 -0.000482139      9.81046
 -0.00104061 -0.000483465      9.81047
 -0.00106187 -0.000484782      9.81047
 -0.00108272 -0.000486126      9.81047
 -0.00110318 -0.000487385      9.81048
 -0.00112317 -0.000488627      9.81048
 -0.00114294 -0.000489913      9.81048
 -0.00116221 -0.000491189      9.81049
 -0.00118115 -0.000492381      9.81049
-0.00119971 -0.00049361     9.81049
 -0.00121796 -0.000494757       9.8105
 -0.00123579 -0.000495924       9.8105
 -0.00125329 -0.000497072       9.8105
 -0.00127063 -0.000498202       9.8105
  -0.0012875 -0.000499293       9.8105
  -0.0013041 -0.000500362      9.81051
  -0.0013203 -0.000501397      9.81051
 -0.00133629 -0.000502478      9.81051
 -0.00135203 -0.000503473      9.81051
 -0.00136738 -0.000504437      9.81051
 -0.00138244 -0.000505395      9.81051
 -0.00139733 -0.000506319      9.81051
 -0.00141181 -0.000507222      9.81051
 -0.00142612 -0.000508143      9.81051
-0.00144022 -0.00050897     9.81051
 -0.00145396 -0.000509826      9.81051
 -0.00146739 -0.000510628      9.81051
 -0.00148065 -0.000511429      9.81051
 -0.00149374 -0.000512164      9.81051
 -0.00150646 -0.000512902      9.81051
 -0.00151901 -0.000513602      9.81051
 -0.00153132 -0.000514315      9.81051
 -0.00154339 -0.000514993      9.81051
  -0.0015553 -0.000515558      9.81051
  -0.0015669 -0.000516169      9.81051
 -0.00157832 -0.000516765      9.81051
 -0.00158949 -0.000517289       9.8105
 -0.00160052 -0.000517808       9.8105
 -0.00161136 -0.000518259       9.8105
 -0.00162198 -0.000518737       9.8105
 -0.00163235 -0.000519175       9.8105
 -0.00164253 -0.000519591       9.8105
 -0.00165252 -0.000519956      9.81049
 -0.00166234 -0.000520319      9.81049
 -0.00167197 -0.000520623      9.81049
 -0.00168141 -0.000520927      9.81049
 -0.00169076 -0.000521179      9.81049
-0.00169983 -0.00052141     9.81048
 -0.00170873 -0.000521637      9.81048
 -0.00171741 -0.000521782      9.81048
 -0.00172598 -0.000521957      9.81047
 -0.00173436 -0.000522059      9.81047
 -0.00174264 -0.000522131      9.81047
 -0.00175067 -0.000522226      9.81047
 -0.00175861 -0.000522269      9.81046
 -0.00176634 -0.000522274      9.81046
 -0.00177396 -0.000522242      9.81046
 -0.00178137 -0.000522201      9.81045
 -0.00178859 -0.000522109      9.81045
 -0.00179573 -0.000521996      9.81045
 -0.00180267 -0.000521849      9.81044
 -0.00180957 -0.000521706      9.81044
 -0.00181628 -0.000521524      9.81044
-0.00182285  -0.0005213     9.81043
 -0.00182912 -0.000521009      9.81043
 -0.00183541 -0.000520755      9.81043
 -0.00184152 -0.000520465      9.81042
 -0.00184754 -0.000520148      9.81042
 -0.00185328 -0.000519766      9.81041
   -0.001859 -0.000519398      9.81041
  -0.0018646 -0.000518967      9.81041
 -0.00187009 -0.000518522       9.8104
-0.00187532 -0.00051802      9.8104
-0.00188056 -0.00051754      9.8104
 -0.00188563 -0.000517024      9.81039
 -0.00189059 -0.000516464      9.81039
 -0.00189531 -0.000515866      9.81038
 -0.00190001 -0.000515259      9.81038
 -0.00190461 -0.000514649      9.81037
 -0.00190899 -0.000513935      9.81037
 -0.00191339 -0.000513244      9.81037
 -0.0019176 -0.00051255     9.81036
 -0.00192175 -0.000511808      9.81036
 -0.00192557 -0.000511023      9.81035
 -0.00192952 -0.000510242      9.81035
 -0.00193323 -0.000509384      9.81035
-0.00193691 -0.00050852     9.81034
 -0.00194046 -0.000506214      9.81034
 -0.00194381 -0.000505497      9.81033
 -0.00194716 -0.000504746      9.81033
 -0.00195041 -0.000503965      9.81032
 -0.00195347 -0.000503116      9.81032
 -0.00195653 -0.000502232      9.81031
 -0.00195934 -0.000501413      9.81031
 -0.00196215 -0.000500485      9.81031
 -0.00196488 -0.000499529       9.8103
 -0.00196744 -0.000498555       9.8103
 -0.00196988 -0.000497579      9.81029
 -0.00197225 -0.000496533      9.81029
 -0.00197458 -0.000495474      9.81028
 -0.00197686 -0.000494395      9.81028
 -0.00197883 -0.000493291      9.81027
 -0.00198089 -0.000492161      9.81027
-0.00198279 -0.00049096     9.81027
 -0.00198457 -0.000489791      9.81026
 -0.00198623 -0.000488565      9.81026
 -0.00198794 -0.000487309      9.81025
 -0.00198943 -0.000486061      9.81025
 -0.00199096 -0.000483245      9.81024
 -0.00199227 -0.000481787      9.81024
-0.00199353  -0.0004804     9.81023
 -0.00199478 -0.000478886      9.81023
-0.00199584 -0.00047737     9.81022
 -0.00199686 -0.000475904      9.81022
 -0.00199779 -0.000474333      9.81022
  -0.0019987 -0.000472777      9.81021
 -0.00199934 -0.000471207      9.81021
 -0.00200001 -0.000469546       9.8102
 -0.00200067 -0.000467931       9.8102
 -0.00200112 -0.000466286      9.81019
 -0.00200162 -0.000464594      9.81019
 -0.00200195 -0.000462858      9.81019
 -0.00200225 -0.000461174      9.81018
  -0.0020024 -0.000459428      9.81018
-0.00200255 -0.00045769     9.81017
 -0.00200256 -0.000455878      9.81017
 -0.00200263 -0.000454085      9.81016
 -0.00200239 -0.000452287      9.81016
 -0.00200232 -0.000450422      9.81016
-0.00200196 -0.00044855     9.81015
-0.00200166 -0.00044665     9.81015
 -0.00200132 -0.000444742      9.81014
  -0.0020008 -0.000442831      9.81014
-0.00200032 -0.00044087     9.81014
  -0.0019996 -0.000438919      9.81013
 -0.00199892 -0.000436913      9.81013
 -0.00199825 -0.000434918      9.81012
 -0.00199732 -0.000432888      9.81012
 -0.00199653 -0.000430866      9.81011
 -0.00199549 -0.000428821      9.81011
 -0.00199448 -0.000426713      9.81011
 -0.00199336 -0.000424625       9.8101
  -0.0019922 -0.000422492       9.8101
 -0.00199102 -0.000420375       9.8101
 -0.00198972 -0.000418238      9.81009
 -0.00198838 -0.000416029      9.81009
 -0.00198697 -0.000413852      9.81008
 -0.00198549 -0.000411629      9.81008
 -0.00198395 -0.000409438      9.81008
 -0.00198238 -0.000407195      9.81007
 -0.00198062 -0.000404929      9.81007
   -0.001979 -0.000402681      9.81006
-0.00197714  -0.0004004     9.81006
-0.00197532 -0.00039805     9.81006
 -0.00197346 -0.000395775      9.81005
 -0.00197146 -0.000393409      9.81005
 -0.00196938 -0.000391066      9.81005
 -0.00196741 -0.000388695      9.81004
  -0.0019652 -0.000386331      9.81004
 -0.00196304 -0.000383905      9.81004
 -0.00196079 -0.000381531      9.81003
 -0.00195852 -0.000379061      9.81003
 -0.00195613 -0.000376641      9.81002
-0.00195384 -0.00037418     9.81002
 -0.00195127 -0.000371718      9.81002
  -0.0019488 -0.000369208      9.81001
 -0.00194626 -0.000366735      9.81001
 -0.00194363 -0.000364198      9.81001
-0.00194093 -0.00036169        9.81
 -0.00193828 -0.000359156         9.81
 -0.00193549 -0.000356611         9.81
 -0.00193267 -0.000354019      9.80999
 -0.00192982 -0.000351504      9.80999
 -0.00192693 -0.000348873      9.80999
-0.00192389 -0.00034627     9.80998
 -0.00192093 -0.000343686      9.80998
 -0.00191788 -0.000341046      9.80998
-0.00191484  -0.0003384     9.80997
 -0.00191157 -0.000335752      9.80997
 -0.00190849 -0.000333098      9.80997
 -0.00190518 -0.000330432      9.80997
-0.00190185 -0.00032774     9.80996
-0.00189861 -0.00032508     9.80996
  -0.0018952 -0.000322356      9.80996
 -0.00189184 -0.000319628      9.80995
 -0.00188828 -0.000316915      9.80995
 -0.00188491 -0.000314161      9.80995
 -0.00188128 -0.000311439      9.80994
 -0.00187776 -0.000308692      9.80994
 -0.00187414 -0.000305942      9.80994
 -0.00187045 -0.000303154      9.80994
 -0.00186672 -0.000300411      9.80993
  -0.0018629 -0.000297609      9.80993
-0.00185923 -0.00029481     9.80993
 -0.00185535 -0.000291999      9.80993
 -0.00185152 -0.000289161      9.80992
-0.00184762 -0.00028638     9.80992
 -0.00184372 -0.000283523      9.80992
 -0.00183968 -0.000280673      9.80991
 -0.00183568 -0.000277809      9.80991
 -0.00183166 -0.000274999      9.80991
 -0.00182763 -0.000272141      9.80991
 -0.00182342 -0.000269258       9.8099
  -0.0018193 -0.000266401       9.8099
 -0.00181514 -0.000263519       9.8099
 -0.00181087 -0.000260638       9.8099
 -0.00180661 -0.000257742      9.80989
 -0.00180236 -0.000254859      9.80989
 -0.00179807 -0.000251939      9.80989
 -0.00179369 -0.000249032      9.80989
 -0.00178928 -0.000246087      9.80988
 -0.00178487 -0.000243193      9.80988
  -0.0017804 -0.000240265      9.80988
 -0.00177593 -0.000237341      9.80988
 -0.00177143 -0.000234427      9.80988
  -0.0017669 -0.000231454      9.80987
 -0.00176229 -0.000228528      9.80987
 -0.00175773 -0.000225567      9.80987
  -0.0017531 -0.000222617      9.80987
  -0.0017485 -0.000219643      9.80986
 -0.00174374 -0.000216702      9.80986
 -0.00173897 -0.000213729      9.80986
 -0.00173431 -0.000210756      9.80986
 -0.00172951 -0.000207799      9.80986
 -0.0017247 -0.00020482     9.80985
 -0.00171983 -0.000201836      9.80985
 -0.00171512 -0.000198875      9.80985
 -0.00171017 -0.000195926      9.80985
 -0.00170519 -0.000192919      9.80985
 -0.00170037 -0.000189942      9.80984
 -0.00169538 -0.000186963      9.80984
 -0.00169045 -0.000183932      9.80984
 -0.00168538 -0.000180942      9.80984
 -0.00168047 -0.000177972      9.80984
-0.00167537   -0.000175     9.80983
  -0.0016703 -0.000171971      9.80983
 -0.00166518 -0.000168989      9.80983
 -0.00166008 -0.000166019      9.80983
 -0.00165499 -0.000162999      9.80983
 -0.00164976 -0.000160022      9.80983
 -0.00164469 -0.000157016      9.80982
 -0.00163944 -0.000154054      9.80982
-0.00163424 -0.00015102     9.80982
-0.00162892 -0.00014803     9.80982
 -0.00162378 -0.000145037      9.80982
 -0.00161845 -0.000142069      9.80982
 -0.00161318 -0.000139032      9.80981
 -0.00160785 -0.000136051      9.80981
  -0.0016025 -0.000133108      9.80981
 -0.00159716 -0.000130104      9.80981
 -0.00159173 -0.000127116      9.80981
 -0.00158643 -0.000124135      9.80981
 -0.00158099 -0.000121152       9.8098
 -0.00157563 -0.000118168       9.8098
 -0.00157012 -0.000115156       9.8098
 -0.00156473 -0.000112202       9.8098
 -0.00155921 -0.000109239       9.8098
 -0.00155375 -0.000106245       9.8098
 -0.00154826 -0.000103303       9.8098
 -0.0015427 -0.00010033     9.80979
 -0.00153718 -9.73776e-05      9.80979
-0.00153159 -9.4437e-05     9.80979
 -0.00152613 -9.14725e-05      9.80979
 -0.00152047 -8.85042e-05      9.80979
 -0.00151494 -8.55676e-05      9.80979
 -0.00150931 -8.26366e-05      9.80979
 -0.00150375 -7.96665e-05      9.80978
-0.00149805 -7.6763e-05     9.80978
 -0.00149251 -7.38185e-05      9.80978
 -0.00148681 -7.08983e-05      9.80978
 -0.00148116 -6.79762e-05      9.80978
 -0.00147545 -6.50389e-05      9.80978
 -0.00146985 -6.21462e-05      9.80978
 -0.00146408 -5.92582e-05      9.80978
 -0.00145842 -5.63499e-05      9.80978
 -0.00145269 -5.34485e-05      9.80977
 -0.00144699 -5.05547e-05      9.80977
 -0.00144117 -4.76864e-05      9.80977
