0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0.000666916
0,0.00260937
0,0.00563228
0,0.00954007
0,0.0141372
0,0.0192281
0,0.0246172
0,0.030109
0,0.0355079
0,0.0406184
0,0.0452448
0,0.0491917
0,0.0522635
0,0.0542646
0,0.0549995
0,0.0543331
0,0.0523906
0,0.0493677
0,0.0454599
0,0.0408628
0,0.0357719
0,0.0303828
0,0.024891
0,0.0194921
0,0.0143816
0,0.00975518
0,0.00580827
0,0.00273648
0,0.00073536
0,4.57824e-07
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0.000951659,0
0.00260111,0
0.00551279,0
0.00937196,0
0.0139768,0
0.0191757,0
0.0246172,0
0.0302551,0
0.0356665,0
0.0406999,0
0.0453238,0
0.0492624,0
0.0522635,0
0.0538754,0
0.0549545,0
0.0545999,0
0.0529222,0
0.050214,0
0.0465091,0
0.042066,0
0.0372591,0
0.0319439,0
0.0264707,0
0.0210339,0
0.0158282,0
0.0108557,0
0.0067206,0
0.0034117,0
0.00112457,0
5.47805e-05,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0.000533598
0,0.00200202
0,0.00468364
0,0.00841488
0,0.0127857
0,0.0179198
0,0.0233138
0,0.028808
0,0.0341776
0,0.0393785
0,0.0441443
0,0.0482794
0,0.0516482
0,0.0539143
0,0.0549452
0,0.054627
0,0.0529852
0,0.0502955
0,0.0465091
0,0.0422215
0,0.0372591
0,0.0319439
0,0.0266778
0,0.0212451
0,0.016035
0,0.0110482
0,0.00688837
0,0.00354336
0,0.00120774
0,7.60875e-05
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0.000463819,0
0.00189821,0
0.00449689,0
