-0.102496,-0.0746737,2.94884e-05,0,-0.0150023,-0.102494,-0.102471
-0.102496,-0.0698553,3.44485e-05,-3.39116e-07,-0.0150022,-0.102488,-0.102472
-0.102496,-0.0697088,3.44324e-05,-1.00328e-06,-0.0149817,-0.102482,-0.102659
-0.102496,-0.0720225,3.17918e-05,-1.69204e-06,-0.0149353,-0.102475,-0.103307
-0.102496,-0.076007,2.73722e-05,-2.33976e-06,-0.0149269,-0.102468,-0.104301
-0.102496,-0.0810105,2.18723e-05,-2.90709e-06,-0.0149606,-0.102461,-0.105498
-0.102496,-0.0865966,1.57623e-05,-3.36929e-06,-0.0149933,-0.102454,-0.106809
-0.102496,-0.0924256,9.40887e-06,-3.71203e-06,-0.0150119,-0.102447,-0.108158
-0.102496,-0.0981503,3.18556e-06,-3.92879e-06,-0.0150162,-0.102439,-0.109466
-0.102496,-0.10359,-2.7121e-06,-4.02051e-06,-0.015003,-0.102431,-0.1107
-0.102496,-0.108594,-8.11943e-06,-3.99281e-06,-0.0149864,-0.102423,-0.111825
-0.102496,-0.112977,-1.28391e-05,-3.85475e-06,-0.0149744,-0.102414,-0.112798
-0.102496,-0.116291,-1.63978e-05,-3.62157e-06,-0.0149697,-0.102405,-0.113501
-0.102496,-0.118543,-1.88023e-05,-3.30963e-06,-0.0149718,-0.102395,-0.11396
-0.102496,-0.119583,-1.98988e-05,-2.9444e-06,-0.014979,-0.102385,-0.114133
-0.102496,-0.119435,-1.97175e-05,-2.55355e-06,-0.0149896,-0.102375,-0.114032
-0.102496,-0.118248,-1.842e-05,-2.15839e-06,-0.0150018,-0.102365,-0.113699
-0.102496,-0.116198,-1.61976e-05,-1.78415e-06,-0.015013,-0.102355,-0.113174
-0.102496,-0.113488,-1.32714e-05,-1.45019e-06,-0.0150217,-0.102344,-0.112507
-0.102496,-0.110336,-9.8775e-06,-1.1716e-06,-0.0150265,-0.102333,-0.111748
-0.102496,-0.106967,-6.25649e-06,-9.58775e-07,-0.0150269,-0.102321,-0.110948
-0.102496,-0.103571,-2.61554e-06,-8.17351e-07,-0.0150244,-0.102308,-0.110151
-0.102496,-0.100594,5.72535e-07,-7.41374e-07,-0.0150233,-0.102295,-0.109472
-0.102496,-0.097998,3.34525e-06,-7.38478e-07,-0.0150232,-0.102281,-0.108877
-0.102496,-0.095905,5.57391e-06,-7.92906e-07,-0.015018,-0.102265,-0.108403
-0.102496,-0.0943979,7.1707e-06,-8.94355e-07,-0.0150018,-0.102249,-0.108068
-0.102496,-0.0934677,8.1453e-06,-1.03058e-06,-0.0149931,-0.102231,-0.107863
-0.102496,-0.0930962,8.51847e-06,-1.1891e-06,-0.0149902,-0.102211,-0.107785
-0.102496,-0.093261,8.31598e-06,-1.35779e-06,-0.0149904,-0.10219,-0.107827
-0.102496,-0.0939209,7.58388e-06,-1.52502e-06,-0.0149914,-0.102167,-0.107979
-0.102496,-0.0949866,6.41924e-06,-1.67963e-06,-0.0149922,-0.102142,-0.108218
-0.102496,-0.0963364,4.95315e-06,-1.81326e-06,-0.0149922,-0.102114,-0.108514
-0.102496,-0.097849,3.31576e-06,-1.91892e-06,-0.0149921,-0.102083,-0.108839
-0.102496,-0.0993835,1.6574e-06,-1.9926e-06,-0.0149917,-0.102049,-0.109159
-0.102496,-0.100793,1.27822e-07,-2.03321e-06,-0.0149913,-0.102013,-0.109441
-0.102496,-0.101989,-1.18327e-06,-2.04265e-06,-0.0149904,-0.101973,-0.109666
-0.102496,-0.102921,-2.22466e-06,-2.02489e-06,-0.0149891,-0.10193,-0.109825
-0.102496,-0.103599,-3.00815e-06,-1.98508e-06,-0.0149899,-0.101883,-0.109922
-0.102496,-0.104046,-3.56049e-06,-1.92844e-06,-0.0149923,-0.101833,-0.109963
-0.102496,-0.104292,-3.91487e-06,-1.85972e-06,-0.0149954,-0.101779,-0.109956
-0.102496,-0.104335,-4.06902e-06,-1.78301e-06,-0.0149983,-0.101721,-0.109898
-0.102496,-0.104176,-4.02822e-06,-1.70233e-06,-0.0150002,-0.101658,-0.109788
-0.102496,-0.103832,-3.80991e-06,-1.62158e-06,-0.0150012,-0.10159,-0.109632
-0.102496,-0.103337,-3.45388e-06,-1.5444e-06,-0.0150015,-0.101518,-0.109438
-0.102496,-0.102747,-3.01958e-06,-1.47372e-06,-0.0150015,-0.10144,-0.109219
-0.102496,-0.102142,-2.5933e-06,-1.41137e-06,-0.0150014,-0.101355,-0.108995
-0.102496,-0.101581,-2.23923e-06,-1.35759e-06,-0.0150014,-0.101265,-0.108777
-0.102496,-0.101105,-2.00149e-06,-1.31121e-06,-0.0150015,-0.101168,-0.108574
-0.102496,-0.100743,-1.91066e-06,-1.27011e-06,-0.0150017,-0.101063,-0.108391
-0.102496,-0.10051,-1.9824e-06,-1.23149e-06,-0.0149994,-0.10095,-0.108231
-0.102496,-0.100358,-2.16814e-06,-1.19216e-06,-0.0149979,-0.100829,-0.108079
-0.102496,-0.100274,-2.45289e-06,-1.14973e-06,-0.014997,-0.100699,-0.107932
-0.102496,-0.100253,-2.83264e-06,-1.1021e-06,-0.0149964,-0.100558,-0.107789
-0.102496,-0.100287,-3.2978e-06,-1.04715e-06,-0.014996,-0.100407,-0.107649
-0.102496,-0.100398,-3.87027e-06,-9.83289e-07,-0.0149957,-0.100244,-0.107515
-0.102496,-0.100593,-4.55717e-06,-9.0846e-07,-0.0149955,-0.100069,-0.107388
-0.102496,-0.100858,-5.34385e-06,-8.20408e-07,-0.0149954,-0.0998807,-0.107264
-0.102496,-0.101171,-6.20572e-06,-7.17071e-07,-0.0149954,-0.0996777,-0.107135
-0.102496,-0.101512,-7.1225e-06,-5.96835e-07,-0.0149954,-0.099459,-0.106995
-0.102496,-0.101867,-8.08079e-06,-4.58511e-07,-0.0149955,-0.0992231,-0.10684
-0.102496,-0.10222,-9.06241e-06,-3.01207e-07,-0.0149957,-0.0989685,-0.106665
-0.102496,-0.102559,-1.00544e-05,-1.24376e-07,-0.0149961,-0.0986937,-0.106466
-0.102496,-0.102869,-1.1042e-05,7.22477e-08,-0.0149967,-0.0983973,-0.106238
-0.102496,-0.103143,-1.20259e-05,2.88644e-07,-0.0149973,-0.0980778,-0.105979
-0.102496,-0.103377,-1.29866e-05,5.24735e-07,-0.0149979,-0.0977334,-0.105685
-0.102496,-0.103571,-1.39082e-05,7.80625e-07,-0.0149984,-0.0973622,-0.105355
-0.102496,-0.103729,-1.4789e-05,1.0551e-06,-0.0149988,-0.0969623,-0.104989
-0.102496,-0.10386,-1.56314e-05,1.34736e-06,-0.0149991,-0.0965316,-0.104585
-0.102496,-0.103972,-1.64412e-05,1.6562e-06,-0.0149994,-0.0960676,-0.104145
-0.102496,-0.104076,-1.72256e-05,1.98138e-06,-0.0149995,-0.0955679,-0.103667
-0.102496,-0.104182,-1.79919e-05,2.32236e-06,-0.0149997,-0.0950297,-0.103151
-0.102496,-0.104298,-1.87497e-05,2.67875e-06,-0.0149997,-0.0944501,-0.102597
-0.102496,-0.104382,-1.94503e-05,3.05033e-06,-0.0149998,-0.0938258,-0.101989
-0.102496,-0.104597,-2.0269e-05,3.43619e-06,-0.0149998,-0.0931535,-0.101371
-0.102496,-0.104809,-2.10637e-05,3.83788e-06,-0.0149998,-0.0924299,-0.100696
-0.102496,-0.105052,-2.18715e-05,4.25558e-06,-0.0149998,-0.091651,-0.099975
-0.102496,-0.105337,-2.27029e-05,4.68937e-06,-0.015,-0.0908126,-0.0992048
-0.102496,-0.105664,-2.35606e-05,5.13969e-06,-0.0150004,-0.08991,-0.098381
-0.102496,-0.106039,-2.44517e-05,5.60704e-06,-0.0150008,-0.0889382,-0.0974999
-0.102496,-0.106378,-2.53061e-05,6.09207e-06,-0.0150013,-0.0878916,-0.0965325
-0.102496,-0.10694,-2.64007e-05,6.59435e-06,-0.0150019,-0.0867643,-0.0955488
-0.102496,-0.107392,-2.73802e-05,7.11743e-06,-0.0150024,-0.0855501,-0.0944368
-0.102496,-0.107966,-2.8482e-05,7.66063e-06,-0.0150029,-0.084242,-0.0932687
-0.102496,-0.108626,-2.96635e-05,8.22531e-06,-0.0150032,-0.0828329,-0.0920139
-0.102496,-0.109497,-3.10526e-05,8.81327e-06,-0.0150033,-0.0813148,-0.0906984
-0.102496,-0.110362,-3.24143e-05,9.42807e-06,-0.0150034,-0.0796792,-0.0892425
-0.102496,-0.111163,-3.36833e-05,1.00702e-05,-0.0150034,-0.0779169,-0.0876265
-0.102496,-0.112202,-3.51762e-05,1.07382e-05,-0.0150035,-0.0760182,-0.0859217
-0.102496,-0.113428,-3.68361e-05,1.14313e-05,-0.0150036,-0.0739725,-0.0840829
-0.102496,-0.114861,-3.86717e-05,1.21572e-05,-0.0150038,-0.0717683,-0.0821026
-0.102496,-0.116483,-4.06535e-05,1.29178e-05,-0.0150036,-0.0693933,-0.0799609
-0.102496,-0.118256,-4.27444e-05,1.3717e-05,-0.0150032,-0.0668343,-0.0776407
-0.102496,-0.120102,-4.48687e-05,1.45614e-05,-0.0150024,-0.064077,-0.0751235
-0.102496,-0.121884,-4.68795e-05,1.54482e-05,-0.0150011,-0.0611062,-0.0723888
-0.102496,-0.123389,-4.85532e-05,1.63767e-05,-0.0149993,-0.0579053,-0.0694176
-0.102496,-0.124315,-4.95662e-05,1.73402e-05,-0.0149971,-0.054457,-0.0661916
-0.102496,-0.124262,-4.94918e-05,1.8327e-05,-0.014995,-0.0507437,-0.0626958
-0.102496,-0.122758,-4.78258e-05,1.93172e-05,-0.0149931,-0.0467511,-0.0589246
-0.102496,-0.119281,-4.40122e-05,2.02812e-05,-0.0149917,-0.0424818,-0.0548821
-0.102496,-0.113288,-3.74733e-05,2.11786e-05,-0.0149907,-0.038006,-0.050577
-0.0891718,-0.104731,-2.81562e-05,2.19575e-05,-0.0149894,-0.033658,-0.0461577
-0.0755057,-0.0922335,-1.46126e-05,2.25625e-05,-0.0149857,-0.029809,-0.0413285
-0.0618395,-0.0770955,1.7755e-06,2.29157e-05,-0.0149762,-0.0265979,-0.0365312
-0.0481733,-0.0597506,2.05426e-05,2.2954e-05,-0.0149559,-0.0240984,-0.0317996
-0.0345071,-0.0410258,4.08095e-05,2.26276e-05,-0.0149208,-0.0223677,-0.0272908
-0.0208409,-0.0219882,6.14341e-05,2.19026e-05,-0.0148723,-0.0214513,-0.0231851
-0.00717475,-0.00366515,8.13145e-05,2.0777e-05,-0.0148692,-0.0213544,-0.0196234
0,0.0130569,9.9502e-05,1.92899e-05,-0.015031,-0.0219209,-0.0166987
0,0.0269216,0.000114671,1.74181e-05,-0.0149854,-0.0228421,-0.0146277
0,0.0367048,0.000125499,1.51929e-05,-0.0147071,-0.0239102,-0.0136475
0,0.0421582,0.000131714,1.27425e-05,-0.0142263,-0.0250753,-0.0137611
0,0.043674,0.000133732,1.01424e-05,-0.0136071,-0.0263292,-0.0148496
0,0.0420842,0.00013244,7.47885e-06,-0.01287,-0.0276751,-0.0167056
0,0.0378944,0.000128377,4.82101e-06,-0.0120584,-0.0291193,-0.0192353
0,0.0318838,0.000122375,2.23113e-06,-0.01119,-0.0306697,-0.0222534
0,0.0254779,0.000115949,-2.4939e-07,-0.0102835,-0.0323347,-0.0254079
0,0.0195825,0.000110057,-2.60371e-06,-0.00936164,-0.0341236,-0.0285243
0,0.0142338,0.000104741,-4.84609e-06,-0.00844709,-0.0360462,-0.0316463
0,0.00997924,0.000100579,-6.97015e-06,-0.00756267,-0.0381132,-0.0346333
0,0.00681818,9.75709e-05,-9.01294e-06,-0.00672835,-0.0403357,-0.0375239
0,0.00549726,9.6504e-05,-1.09809e-05,-0.00595232,-0.0427258,-0.0401238
0,0.00547057,9.67979e-05,-1.29158e-05,-0.00525326,-0.0452968,-0.0426375
0,0.00683852,9.85555e-05,-1.48497e-05,-0.00462992,-0.048063,-0.0450284
0,0.00932271,0.000101481,-1.68076e-05,-0.00405742,-0.0510399,-0.0473989
0,0.0124077,0.000105058,-1.88168e-05,-0.00348936,-0.0542442,-0.0499017
0,0.0164339,0.000109655,-2.08982e-05,-0.00290722,-0.0576937,-0.0524406
0,0.0203383,0.000114139,-2.30592e-05,-0.00234777,-0.0614077,-0.0553542
0,0.0248309,0.000119252,-2.53173e-05,-0.00182565,-0.0654069,-0.0584175
0,0.029083,0.000124108,-2.76742e-05,-0.00133702,-0.0697136,-0.061919
0,0.0331144,0.00012872,-3.01321e-05,-0.000888812,-0.0743519,-0.0658298
0,0.0367946,0.000132943,-3.26857e-05,-0.000467792,-0.0793476,-0.0701953
0,0.0395149,0.000136128,-3.5315e-05,-7.92972e-05,-0.0847285,-0.0751726
0,0.0424076,0.00013947,-3.80201e-05,-1.21668e-20,-0.0905242,-0.0803905
0,0.0440358,0.000141446,-4.07844e-05,1.50463e-36,-0.096766,-0.0862564
0,0.043703,0.000141307,-4.36074e-05,0,-0.103485,-0.0928196
0,0.0420175,0.000139686,-4.64341e-05,0,-0.110702,-0.0997761
0,0.0388802,0.000136474,-4.92343e-05,0,-0.1184,-0.107062
-0.00680833,0.0318473,0.000129089,-5.19766e-05,0,-0.126398,-0.115221
-0.0211417,0.0230526,0.000119794,-5.45805e-05,0,-0.134358,-0.123412
-0.035475,0.0105036,0.000106484,-5.70136e-05,0,-0.142045,-0.13221
-0.0498083,-0.00397155,9.10992e-05,-5.91832e-05,-0.000296552,-0.149376,-0.140956
-0.0641417,-0.0195761,7.44833e-05,-6.10437e-05,-0.000870975,-0.156309,-0.149468
-0.078475,-0.0391092,5.36796e-05,-6.26081e-05,-0.00151683,-0.162809,-0.158517
-0.0928083,-0.0619479,2.93558e-05,-6.38273e-05,-0.0019266,-0.168842,-0.167746
-0.107142,-0.0864501,3.26213e-06,-6.45361e-05,-0.00204935,-0.17436,-0.17668
0.093525,0.0451119,-0.000111143,-6.51232e-05,0.00183337,0.0407526,0.0323001
0.0791917,0.00919167,-0.000180036,-6.36028e-05,0.00153722,0.0361112,0.0238112
