-0.215,0,-0.205,0
-0.215,0,-0.205,0
-0.215,0,-0.205,0
-0.215,0,-0.205,0
-0.215,0,-0.205,0
-0.215,0,-0.205,0
-0.215,0,-0.205,0
-0.215,0,-0.205,0
-0.215,0,-0.205,0
-0.215,0,-0.205,0
-0.215,0,-0.205,0
-0.215,0,-0.205,0
-0.215,0,-0.205,0
-0.215,0,-0.205,0
-0.215,0,-0.205,0
-0.215,0,-0.205,0
-0.215,0,-0.205,0
-0.215,0,-0.205,0
-0.215,0,-0.205,0
-0.215,0,-0.205,0
-0.215,0,-0.205,0
-0.215,0,-0.205,0
-0.215,0,-0.205,0
-0.215,0,-0.205,0
-0.215,0,-0.205,0
-0.215,0,-0.205,0
-0.215,0,-0.205,0
-0.215,0,-0.205,0
-0.215,0,-0.205,0
-0.215,0,-0.205,0
-0.215,0,-0.205,0
-0.215,0,-0.205,0
-0.215,0,-0.205,0
-0.215,0,-0.205,0
-0.215,0,-0.205,0
-0.215,0,-0.205,0
-0.215,0,-0.205,0
-0.215,0,-0.205,0
-0.215,0,-0.205,0
-0.215,0,-0.205,0
-0.215,0,-0.205,0
-0.215,0,-0.205,0
-0.215,0,-0.205,0
-0.215,0,-0.205,0
-0.215,0,-0.205,0
-0.215,0,-0.205,0
-0.215,0,-0.205,0
-0.215,0,-0.205,0
-0.215,0,-0.205,0
-0.215,0,-0.205,0
-0.215,0,-0.205,0
-0.215,0,-0.205,0
-0.215,0,-0.205,0
-0.215,0,-0.205,0
-0.215,0,-0.205,0
-0.215,0,-0.205,0
-0.215,0,-0.205,0
-0.215,0,-0.205,0
-0.215,0,-0.205,0
-0.215,0,-0.205,0
-0.215,0,-0.205,0
-0.215,0,-0.205,0
-0.215,0,-0.205,0
-0.215,0,-0.205,0
-0.215,0,-0.205,0
-0.215,0,-0.205,0
-0.215,0,-0.205,0
-0.215,0,-0.205,0
-0.215,0,-0.205,0
-0.215,0,-0.205,0
-0.215,0,-0.205,0
-0.215,0,-0.205,0
-0.215,0,-0.205,0
-0.215,0,-0.205,0
-0.215,0,-0.205,0
-0.215,0,-0.205,0
-0.215,0,-0.205,0
-0.215,0,-0.205,0
-0.215,0,-0.205,0
-0.215,0,-0.205,0
-0.215,0,-0.205,0
-0.215,0,-0.205,0
-0.215,0,-0.205,0
-0.215,0,-0.205,0
-0.215,0,-0.205,0
-0.215,0,-0.205,0
-0.215,0,-0.205,0
-0.215,0,-0.205,0
-0.215,0,-0.205,0
-0.215,0,-0.205,0
-0.215,0,-0.205,0
-0.215,0,-0.205,0
-0.215,0,-0.205,0
-0.215,0,-0.205,0
-0.215,0,-0.205,0
-0.215,0,-0.205,0
-0.215,0,-0.205,0
-0.215,0,-0.205,0
-0.215,0,-0.205,0
-0.215,0,-0.205,0
-0.215,0,-0.205,0
-0.215,0,-0.205,0
-0.215,0,-0.205,0
-0.215,0,-0.205,0
-0.215,0,-0.205,0
-0.215,0,-0.205,0
-0.215,0,-0.205,0
-0.215,0,-0.205021,0
-0.215,0,-0.205104,-0
-0.215,0,-0.205237,-0
-0.215,0,-0.205441,-0
-0.215,0,-0.205653,-0
-0.215,0,-0.205938,-0
-0.215,0,-0.206265,-0
-0.215,0,-0.206629,-0
-0.215,0,-0.207066,-0
-0.215,0,-0.207493,-0
-0.215,0,-0.20792,-0
-0.215,0,-0.208412,-0
-0.215,0,-0.208896,-0
-0.215,0,-0.209401,-0
-0.215,0,-0.2099,-0
-0.215,0,-0.210387,-0
-0.215,0,-0.210883,-0
-0.215,0,-0.211372,-0
-0.215,0,-0.211812,-0
-0.215,0,-0.212307,-0
-0.215,0,-0.212734,-0
-0.215,0,-0.213157,-0
-0.215,0,-0.213539,-0
-0.215,0,-0.213887,-0
-0.215,0,-0.214188,-0
-0.215,0,-0.214455,-0
-0.215,0,-0.214683,-0
-0.215,0,-0.214846,-0
-0.215,0,-0.214949,-0
-0.215,0,-0.214993,-0
-0.215,0,-0.215,-0
-0.215,0,-0.215,0
-0.215,0,-0.215,0
-0.215,0,-0.215,0
-0.215,0,-0.215,0
-0.215,0,-0.215,0
-0.215,0,-0.215,0
0.235,0.211114,0,0
0.235,0.211114,0,0
0.235,0.211114,0,0
0.235,0.211114,0,0
0.235,0.211114,0,0
0.235,0.211114,0,0
0.235,0.211114,0,0
0.235,0.211114,0,0
0.185,0.211022,0,0
0.225964,0.211271,0,-0.0268305
0.182511,0.21046,0,-0.0114932
0.182162,0.209935,0,-0.00934106
0.182162,0.209212,0,-0.00934106
0.183833,0.208558,0,-0.00882306
0.190142,0.20846,0,-0.00833573
0.195544,0.208595,0,-0.00783486
0.200122,0.208913,0,-0.00734654
0.203714,0.209343,0,-0.00680396
0.208594,0.210398,0,-0.00642034
0.220096,0.214112,0,-0.00710102
0.223712,0.21598,0,-0.00715071
0.226057,0.217489,0,-0.00650496
0.229317,0.219806,0,-0.00606057
0.231774,0.222039,0,-0.00535738
0.233858,0.224389,0,-0.00463253
0.235362,0.226458,0,-0.00375821
0.236244,0.22813,0,-0.00314839
0.236958,0.229812,0,-0.00245448
0.23736,0.231265,0,-0.00199626
0.237484,0.232543,0,-0.00185039
0.237287,0.233417,0,-0.00210127
0.236797,0.233879,0,-0.00261574
0.235899,0.233886,0,-0.00450581
0.234454,0.234029,0,-0.00748558
0.232248,0.234601,0,-0.0116676
0.229738,0.235,0,-0.0165643
0.226925,0.235258,0,-0.0219288
0.224378,0.235366,0,-0.0267375
0.236561,0.235368,0,0
0.236561,0.235368,0,0
0.236561,0.235368,0,0
0.236561,0.235368,0,0
0.236561,0.235368,0,0
0.236561,0.235368,0,0
0.236561,0.235368,0,0
-0.245,0,-0.229892,0
-0.245,0,-0.229892,0
-0.245,0,-0.229892,0
-0.245,0,-0.229892,0
-0.245,0,-0.229892,0
-0.245,0,-0.229892,0
-0.245,0,-0.229892,0
-0.195,0,-0.229892,0
-0.195,0,-0.229718,0
-0.210116,0,-0.229651,0.0153258
-0.183753,0,-0.228699,0.0112472
-0.185403,0,-0.22798,0.00959713
-0.185403,0,-0.226921,0.00959713
-0.190408,0,-0.226114,0.00894975
-0.208252,0,-0.227016,0.00932051
-0.213911,0,-0.227192,0.00859089
-0.219365,0,-0.227662,0.00797277
-0.223728,0,-0.228332,0.00750547
-0.227893,0,-0.22929,0.00696838
-0.231272,0,-0.230373,0.00630729
-0.234069,0,-0.231525,0.005779
-0.237018,0,-0.233046,0.00521391
-0.238979,0,-0.234367,0.00423591
-0.241197,0,-0.236025,0.00423591
-0.24261,0,-0.237439,0.00365091
-0.243751,0,-0.238776,0.00343644
-0.244475,0,-0.239882,0.0032202
-0.244968,0,-0.240913,0.00317743
-0.245164,0,-0.241775,0.0033778
-0.245029,0,-0.242292,0.00391492
-0.244547,0,-0.242473,0.00489276
-0.243695,0,-0.242201,0.00648373
-0.24221,0,-0.241339,0.0088892
-0.240113,0,-0.241656,0.0122949
-0.237463,0,-0.241913,0.0167506
-0.233913,0,-0.242106,0.0221509
-0.230276,0,-0.242221,0.027169
-0.22691,0,-0.242258,0.0324034
-0.24552,0,-0.242258,0
-0.24552,0,-0.242258,0
-0.24552,0,-0.242258,0
-0.24552,0,-0.242258,0
-0.24552,0,-0.242258,0
-0.24552,0,-0.242258,0
-0.24552,0,-0.242258,0
0.245,0.238356,0,0
0.245,0.238356,0,0
0.245,0.238356,0,0
0.245,0.238356,0,0
