-0.215,0,-0.205001,0,0
-0.215,0,-0.205001,0,0
-0.215,0,-0.205001,0,0
-0.215,0,-0.205001,0,0
-0.215,0,-0.205001,0,0
-0.215,0,-0.205001,0,0
-0.215,0,-0.205001,0,0
-0.215,0,-0.205001,0,0
-0.215,0,-0.205001,0,0
-0.215,0,-0.205001,0,0
-0.215,0,-0.205001,0,0
-0.215,0,-0.205001,0,0
-0.215,0,-0.205001,0,0
-0.215,0,-0.205001,0,0
-0.215,0,-0.205001,0,0
-0.215,0,-0.205001,0,0
-0.215,0,-0.205001,0,0
-0.215,0,-0.205001,0,0
-0.215,0,-0.205001,0,0
-0.215,0,-0.205001,0,0
-0.215,0,-0.205001,0,0
-0.215,0,-0.205001,0,0
-0.215,0,-0.205001,0,0
-0.215,0,-0.205001,0,0
-0.215,0,-0.205001,0,0
-0.215,0,-0.205001,0,0
-0.215,0,-0.205001,0,0
-0.215,0,-0.205001,0,0
-0.215,0,-0.205001,0,0
-0.215,0,-0.205001,0,0
-0.215,0,-0.205001,0,0
-0.215,0,-0.205001,0,0
-0.215,0,-0.205001,0,0
-0.215,0,-0.205001,0,0
-0.215,0,-0.205001,0,0
-0.215,0,-0.205001,0,0
-0.215,0,-0.205001,0,0
-0.215,0,-0.205001,0,0
-0.215,0,-0.205001,0,0
-0.215,0,-0.205001,0,0
-0.215,0,-0.205001,0,0
-0.215,0,-0.205001,0,0
-0.215,0,-0.205001,0,0
-0.215,0,-0.205001,0,0
-0.215,0,-0.205001,0,0
-0.215,0,-0.205001,0,0
-0.215,0,-0.205001,0,0
-0.215,0,-0.205001,0,0
-0.215,0,-0.205001,0,0
-0.215,0,-0.205001,0,0
-0.215,0,-0.205001,0,0
-0.215,0,-0.205001,0,0
-0.215,0,-0.205001,0,0
-0.215,0,-0.205001,0,0
-0.215,0,-0.205001,0,0
-0.215,0,-0.205001,0,0
-0.215,0,-0.205001,0,0
-0.215,0,-0.205001,0,0
-0.215,0,-0.205001,0,0
-0.215,0,-0.205001,0,0
-0.215,0,-0.205001,0,0
-0.215,0,-0.205001,0,0
-0.215,0,-0.205001,0,0
-0.215,0,-0.205001,0,0
-0.215,0,-0.205001,0,0
-0.215,0,-0.205001,0,0
-0.215,0,-0.205001,0,0
-0.215,0,-0.205001,0,0
-0.215,0,-0.205001,0,0
-0.215,0,-0.205001,0,0
-0.215,0,-0.205001,0,0
-0.215,0,-0.205001,0,0
-0.215,0,-0.205001,0,0
-0.215,0,-0.205001,0,0
-0.215,0,-0.205001,0,0
-0.215,0,-0.205001,0,0
-0.215,0,-0.205001,0,0
-0.215,0,-0.205001,0,0
-0.215,0,-0.205001,0,0
-0.215,0,-0.205001,0,0
-0.215,0,-0.205001,0,0
-0.215,0,-0.205001,0,0
-0.215,0,-0.205001,0,0
-0.215,0,-0.205001,0,0
-0.215,0,-0.205001,0,0
-0.215,0,-0.205001,0,0
