-0.215,0,-0.205,0
-0.215,0,-0.205,0
-0.215,0,-0.205,0
-0.215,0,-0.205,0
-0.215,0,-0.205,0
-0.215,0,-0.205,0
-0.215,0,-0.205,0
-0.215,0,-0.205,0
-0.215,0,-0.205,0
-0.215,0,-0.205,0
-0.215,0,-0.205,0
-0.215,0,-0.205,0
-0.215,0,-0.205,0
-0.215,0,-0.205,0
-0.215,0,-0.205,0
-0.215,0,-0.205,0
-0.215,0,-0.205,0
-0.215,0,-0.205,0
-0.215,0,-0.205,0
-0.215,0,-0.205,0
-0.215,0,-0.205,0
-0.215,0,-0.205,0
-0.215,0,-0.205,0
-0.215,0,-0.205,0
-0.215,0,-0.205,0
-0.215,0,-0.205,0
-0.215,0,-0.205,0
-0.215,0,-0.205,0
-0.215,0,-0.205,0
-0.215,0,-0.205,0
-0.215,0,-0.205,0
-0.215,0,-0.205,0
-0.215,0,-0.205,0
-0.215,0,-0.205,0
-0.215,0,-0.205,0
-0.215,0,-0.205,0
-0.215,0,-0.205,0
-0.215,0,-0.205,0
-0.215,0,-0.205,0
-0.215,0,-0.205,0
-0.215,0,-0.205,0
-0.215,0,-0.205,0
-0.215,0,-0.205,0
-0.215,0,-0.205,0
-0.215,0,-0.205,0
-0.215,0,-0.205,0
-0.215,0,-0.205,0
-0.215,0,-0.205,0
-0.215,0,-0.205,0
-0.215,0,-0.205,0
-0.215,0,-0.205,0
-0.215,0,-0.205,0
-0.215,0,-0.205,0
-0.215,0,-0.205,0
-0.215,0,-0.205,0
-0.215,0,-0.205,0
-0.215,0,-0.205,0
-0.215,0,-0.205,0
-0.215,0,-0.205,0
-0.215,0,-0.205,0
-0.215,0,-0.205,0
-0.215,0,-0.205,0
-0.215,0,-0.205,0
-0.215,0,-0.205,0
-0.215,0,-0.205,0
-0.215,0,-0.205,0
-0.215,0,-0.205,0
-0.215,0,-0.205,0
-0.215,0,-0.205,0
-0.215,0,-0.205,0
-0.215,0,-0.205,0
-0.215,0,-0.205,0
-0.215,0,-0.205,0
-0.215,0,-0.205,0
-0.215,0,-0.205,0
-0.215,0,-0.205,0
-0.215,0,-0.205,0
-0.215,0,-0.205,0
-0.215,0,-0.205,0
-0.215,0,-0.205,0
-0.215,0,-0.205,0
-0.215,0,-0.205,0
-0.215,0,-0.205,0
-0.215,0,-0.205,0
-0.215,0,-0.205,0
-0.215,0,-0.205,0
-0.215,0,-0.205,0
-0.215,0,-0.205,0
-0.215,0,-0.205,0
-0.215,0,-0.205,0
-0.215,0,-0.205,0
-0.215,0,-0.205,0
-0.215,0,-0.205,0
-0.215,0,-0.205,0
-0.215,0,-0.205,0
-0.215,0,-0.205,0
-0.215,0,-0.205,0
-0.215,0,-0.205,0
-0.215,0,-0.205,0
-0.215,0,-0.205,0
-0.215,0,-0.205,0
-0.215,0,-0.205,0
-0.215,0,-0.205,0
-0.215,0,-0.205,0
-0.215,0,-0.205,0
-0.215,0,-0.205,0
-0.215,0,-0.205,0
-0.215,0,-0.205018,0
-0.215,0,-0.20509,-0
-0.215,0,-0.20522,-0
-0.215,0,-0.205441,-0
-0.215,0,-0.205653,-0
-0.215,0,-0.20593,-0
-0.215,0,-0.2063,-0
-0.215,0,-0.206667,-0
-0.215,0,-0.207056,-0
-0.215,0,-0.207493,-0
-0.215,0,-0.207955,-0
-0.215,0,-0.2084,-0
-0.215,0,-0.208835,-0
-0.215,0,-0.209364,-0
-0.215,0,-0.209837,-0
-0.215,0,-0.2104,-0
-0.215,0,-0.210834,-0
-0.215,0,-0.211323,-0
-0.215,0,-0.211859,-0
-0.215,0,-0.212262,-0
-0.215,0,-0.212702,-0
-0.215,0,-0.213107,-0
-0.215,0,-0.213512,-0
-0.215,0,-0.213846,-0
-0.215,0,-0.214203,-0
-0.215,0,-0.214467,-0
-0.215,0,-0.214649,-0
-0.215,0,-0.214822,-0
-0.215,0,-0.214932,-0
-0.215,0,-0.214995,-0
-0.215,0,-0.215,-0
-0.215,0,-0.215,0
-0.215,0,-0.215,0
-0.215,0,-0.215,0
-0.215,0,-0.215,0
-0.215,0,-0.215,0
-0.215,0,-0.215,0
0.235,0.217702,0,0
0.235,0.217702,0,0
0.235,0.217702,0,0
0.235,0.217702,0,0
0.235,0.217702,0,0
0.235,0.217702,0,0
0.235,0.217702,0,0
0.235,0.217702,0,0
0.185,0.217636,0,0
0.187032,0.217407,0,-0.000117907
0.195019,0.217183,0,-0.000151024
0.20605,0.217235,0,0.000481956
0.216888,0.21765,0,0.00147247
0.230344,0.218838,0,0.00228068
0.23232,0.219484,0,0.00488582
0.240885,0.221455,0,0.00488582
0.242578,0.222677,0,0.00618855
0.243526,0.223904,0,0.00715596
0.243482,0.225142,0,0.00778353
0.242815,0.226092,0,0.00829436
0.242051,0.226984,0,0.00825915
0.241243,0.227832,0,0.0079941
0.240649,0.22866,0,0.00765706
0.239811,0.229418,0,0.00701971
0.23901,0.230051,0,0.00617805
0.238165,0.230562,0,0.00507482
0.237203,0.23089,0,0.00363162
0.236015,0.23098,0,0.00146044
0.234939,0.230941,0,-0.00100473
0.233547,0.230594,0,-0.00468611
0.231919,0.229823,0,-0.00910944
0.229779,0.228454,0,-0.014537
0.226802,0.226107,0,-0.0214545
0.222788,0.226345,0,-0.0300652
0.21899,0.226525,0,-0.0474132
0.21422,0.226675,0,-0.0474132
0.209907,0.226771,0,-0.0553309
0.207339,0.226802,0,-0.0603408
0.207339,0.226802,0,0
0.207339,0.226802,0,0
0.207339,0.226802,0,0
0.207339,0.226802,0,0
0.207339,0.226802,0,0
0.207339,0.226802,0,0
0.207339,0.226802,0,0
-0.245,0,-0.229896,0
-0.245,0,-0.229896,0
-0.245,0,-0.229896,0
-0.245,0,-0.229896,0
-0.245,0,-0.229896,0
-0.245,0,-0.229896,0
-0.245,0,-0.229896,0
-0.195,0,-0.229891,0
-0.195,0,-0.229668,0
-0.224151,0,-0.229821,0.0175214
-0.182771,0,-0.228621,0.0122293
-0.184163,0,-0.227687,0.0108365
-0.194039,0,-0.227191,0.0101007
-0.211041,0,-0.227973,0.00952618
-0.21852,0,-0.22836,0.00801705
-0.225383,0,-0.229112,0.00655454
-0.23006,0,-0.22993,0.00518167
-0.23559,0,-0.231357,0.00391174
-0.239339,0,-0.232755,0.00264307
-0.241833,0,-0.234072,0.00134056
-0.243604,0,-0.235371,0.000354125
-0.243914,0,-0.236136,-0.00104582
-0.244999,0,-0.237372,-0.00104582
-0.245058,0,-0.238195,-0.00130556
-0.24482,0,-0.238747,-0.00119465
-0.244237,0,-0.239168,-0.000667978
-0.243564,0,-0.239363,0.00022689
-0.242904,0,-0.239488,0.00188345
-0.241912,0,-0.239304,0.00402761
-0.240865,0,-0.238924,0.00687314
-0.239432,0,-0.238131,0.0105267
-0.237473,0,-0.236718,0.0151127
-0.235006,0,-0.235269,0.020737
-0.237501,0,-0.23541,0.0299738
-0.233591,0,-0.235523,0.0379044
-0.230211,0,-0.235599,0.0444377
-0.22764,0,-0.235644,0.0494714
-0.249397,0,-0.235653,0
-0.249397,0,-0.235653,0
-0.249397,0,-0.235653,0
-0.249397,0,-0.235653,0
-0.249397,0,-0.235653,0
-0.249397,0,-0.235653,0
-0.249397,0,-0.235653,0
-0.249397,0,-0.235653,0
0.245,0.237371,0,0
0.245,0.237371,0,0
0.245,0.237371,0,0
0.245,0.237371,0,0
0.245,0.237371,0,0
0.245,0.237371,0,0
