0.000159499,0,0.000157028,0,0,0.9
0.000159499,0,0.000157028,0,0,0.9
0.000159499,0,0.000157028,0,0,0.9
0.000159499,0,0.000157028,0,0,0.9
0.000159499,0,0.000157028,0,0,0.9
0.000159499,0,0.000157028,0,0,0.9
0.000159499,0,0.000157028,0,0,0.9
0.000159499,0,0.000157028,0,0,0.9
0.000159499,0,0.000157028,0,0,0.9
0.000159499,0,0.000157028,0,0,0.9
0.000159499,0,0.000157028,0,0,0.9
0.000159499,0,0.000157028,0,0,0.9
0.000159499,0,0.000157028,0,0,0.9
0.000159499,0,0.000157028,0,0,0.9
0.000159499,0,0.000157028,0,0,0.9
0.000159499,0,0.000157028,0,0,0.9
0.000159499,0,0.000157028,0,0,0.9
0.000159499,0,0.000157028,0,0,0.9
0.000159499,0,0.000157028,0,0,0.9
0.000159499,0,0.000157028,0,0,0.9
0.000159499,0,0.000157028,0,0,0.9
0.000159499,0,0.000157028,0,0,0.9
0.000159499,0,0.000157028,0,0,0.9
0.000159499,0,0.000157028,0,0,0.9
0.000159499,0,0.000157028,0,0,0.9
0.000159499,0,0.000157028,0,0,0.9
0.000159499,0,0.000157028,0,0,0.9
0.000159499,0,0.000157028,0,0,0.9
0.000159499,0,0.000157028,0,0,0.9
0.000159499,0,0.000157028,0,0,0.9
0.000159499,0,0.000157028,0,0,0.9
0.000159499,0,0.000157028,0,0,0.9
0.000159499,0,0.000157028,0,0,0.9
0.000159499,0,0.000157028,0,0,0.9
0.000159499,0,0.000157028,0,0,0.9
0.000159499,0,0.000157028,0,0,0.9
0.000159499,0,0.000157028,0,0,0.9
0.000159499,0,0.000157028,0,0,0.9
0.000159499,0,0.000157028,0,0,0.9
0.000159499,0,0.000157028,0,0,0.9
0.000159499,0,0.000157028,0,0,0.9
0.000159499,0,0.000157028,0,0,0.9
0.000159499,0,0.000157028,0,0,0.9
0.000159499,0,0.000157028,0,0,0.9
0.000159499,0,0.000157028,0,0,0.9
0.000159499,0,0.000157028,0,0,0.9
0.000159499,0,0.000157028,0,0,0.9
0.000159499,0,0.000157028,0,0,0.9
0.000159499,0,0.000157028,0,0,0.9
0.000159499,0,0.000157028,0,0,0.9
0.000159499,0,0.000157028,0,0,0.9
0.000159499,0,0.000157028,0,0,0.9
0.000159499,0,0.000157028,0,0,0.9
0.000159499,0,0.000157028,0,0,0.9
0.000159499,0,0.000157028,0,0,0.9
0.000159499,0,0.000157028,0,0,0.9
0.000159499,0,0.000157028,0,0,0.9
0.000159499,0,0.000157028,0,0,0.9
0.000159499,0,0.000157028,0,0,0.9
0.000159499,0,0.000157028,0,0,0.9
0.000159499,0,0.000157028,0,0,0.9
0.000159499,0,0.000157028,0,0,0.9
0.000159499,0,0.000157028,0,0,0.9
0.000159499,0,0.000157028,0,0,0.9
0.000159499,0,0.000157028,0,0,0.9
0.000159499,0,0.000157028,0,0,0.9
0.000159499,0,0.000157028,0,0,0.9
0.000159499,0,0.000157028,0,0,0.9
0.000159499,0,0.000157028,0,0,0.9
0.000159499,0,0.000157028,0,0,0.9
0.000159499,0,0.000157028,0,0,0.9
0.000159499,0,0.000157028,0,0,0.9
0.000159499,0,0.000157028,0,0,0.9
0.000159499,0,0.000157028,0,0,0.9
0.000159499,0,0.000157028,0,0,0.9
0.000159499,0,0.000157028,0,0,0.9
0.000159499,0,0.000157028,0,0,0.9
0.000159499,0,0.000157028,0,0,0.9
0.000159499,0,0.000157028,0,0,0.9
0.000159499,0,0.000157028,0,0,0.9
0.000159499,0,0.000157028,0,0,0.9
0.000159499,0,0.000157028,0,0,0.9
0.000159499,0,0.000157028,0,0,0.9
0.000159499,0,0.000157028,0,0,0.9
0.000159499,0,0.000157028,0,0,0.9
0.000159499,0,0.000157028,0,0,0.9
0.000159499,0,0.000157028,0,0,0.9
0.000159499,0,0.000157028,0,0,0.9
0.000159499,0,0.000157028,0,0,0.9
0.000159499,0,0.000157028,0,0,0.9
0.000159499,0,0.000157028,0,0,0.9
0.000159499,0,0.000157028,0,0,0.9
0.000159499,0,0.000157028,0,0,0.9
0.000159499,0,0.000157028,0,0,0.9
0.000159499,0,0.000157028,0,0,0.9
0.000159499,0,0.000157028,0,0,0.9
0.000159499,0,0.000157028,0,0,0.9
0.000159499,0,0.000157028,0,0,0.9
0.000159499,0,0.000157028,0,0,0.9
0.000159499,0,0.000157028,0,0,0.9
0.000159499,0,0.000157028,0,0,0.9
0.000159499,0,0.000157028,0,0,0.9
0.000159499,0,0.000157028,0,0,0.9
0.000159499,0,0.000157028,0,0,0.9
0.000159499,0,0.000157028,0,0,0.9
0.000159499,0,0.000157028,0,0,0.9
0.000159499,0,0.000157028,0,0,0.9
0.000159499,0,0.000157036,0,0,0.9
0.000159499,0,0.000157059,0,0,0.9
0.000159499,0,0.000157097,0,0,0.9
0.000159499,0,0.000157147,0,0,0.9
0.000159499,0,0.00015721,0,0,0.9
0.000159499,0,0.000157283,0,0,0.9
0.000159499,0,0.000157367,0,0,0.9
0.000159499,0,0.000157459,0,0,0.9
0.000159499,0,0.000157559,0,0,0.9
0.000159499,0,0.000157666,0,0,0.9
0.000159499,0,0.000157778,0,0,0.9
0.000159499,0,0.000157895,0,0,0.9
0.000159499,0,0.000158015,0,0,0.9
0.000159499,0,0.000158137,0,0,0.9
0.000159499,0,0.000158261,0,0,0.9
0.000159499,0,0.000158384,0,0,0.9
0.000159499,0,0.000158506,0,0,0.9
0.000159499,0,0.000158626,0,0,0.9
0.000159499,0,0.000158743,0,0,0.9
0.000159499,0,0.000158856,0,0,0.9
0.000159499,0,0.000158963,0,0,0.9
0.000159499,0,0.000159063,0,0,0.9
0.000159499,0,0.000159156,0,0,0.9
0.000159499,0,0.00015924,0,0,0.9
0.000159499,0,0.000159314,0,0,0.9
0.000159499,0,0.000159377,0,0,0.9
0.000159499,0,0.000159428,0,0,0.9
0.000159499,0,0.000159467,0,0,0.9
0.000159499,0,0.00015949,0,0,0.9
0.000159499,0,0.000159499,0,0,0.9
0.000159499,0,0.000159499,0,0,0.9
0.000159499,0,0.000159499,0,0,0.9
0.000159499,0,0.000159499,0,0,0.9
0.000159499,0,0.000159499,0,0,0.9
0.000159499,0,0.000159499,0,0,0.9
0.000159499,0,0.000159499,0,0,0.9
0.000159499,0,0.000159499,0,0,0.9
0,-0.0094309,0,0,0,0.9
0,-0.0094309,0,0,0,0.9
0,-0.0094309,0,0,0,0.9
0,-0.0094309,0,0,0,0.9
0,-0.0094309,0,0,0,0.9
0,-0.0094309,0,0,0,0.9
0,-0.0094309,0,0,0,0.9
0,-0.0094309,0,0,0,0.9
-0.045,-0.00961884,0,0,0,0.758
0.0183347,-0.00907064,0,-0.0167372,0,0.887
-0.000586941,-0.00919338,0,-0.0131065,0,0.908
-0.00345513,-0.00914757,0,-0.0117891,0,0.904
0.00379472,-0.00846342,0,-0.0122445,0,0.901
0.00653929,-0.00776227,0,-0.0113873,0,0.896
0.00535819,-0.00736699,0,-0.00958369,0,0.894
0.00669144,-0.00657638,0,-0.00813049,0,0.895
0.00633488,-0.00601217,0,-0.0061445,0,0.897
0.00480876,-0.00573384,0,-0.004385,0,0.898
0.00180717,-0.00600969,0,-0.00272004,0,0.899
-0.00171815,-0.00671786,0,-0.00182508,0,0.899
-0.00273379,-0.00674203,0,-0.00182614,0,0.898
-0.0022185,-0.00627518,0,-0.0027199,0,0.899
-0.00191862,-0.00576881,0,-0.00340515,0,0.899
-0.00125315,-0.00504581,0,-0.00422088,0,0.9
-0.00328018,-0.00583582,0,-0.00445315,0,0.901
-0.00233339,-0.00494444,0,-0.00714972,0,0.9
-0.00256204,-0.00475349,0,-0.00714972,0,0.901
-0.00300679,-0.00477034,0,-0.00848852,0,0.902
-0.00301171,-0.00449195,0,-0.0105086,0,0.902
-0.00310312,-0.00430014,0,-0.0122369,0,0.902
