0.000160425,0.0608992,6.41487e-05,0,0,0.000160365,0.0137966
0.000160425,0.068834,7.23049e-05,7.69784e-07,0,0.000160228,0.0138636
0.000160425,0.0661106,6.91151e-05,2.18733e-06,0,0.00016007,0.0130288
0.000160425,0.0574263,5.95789e-05,3.5824e-06,0,0.000159904,0.0111575
0.000160425,0.051585,5.30241e-05,4.80258e-06,0,0.000159735,0.0100919
0.000160425,0.0418432,4.23293e-05,5.87945e-06,0,0.000159562,0.0080713
0.000160425,0.0311547,3.06374e-05,6.76347e-06,0,0.000159384,0.00594831
0.000160425,0.0207234,1.92358e-05,7.3996e-06,0,0.0001592,0.00390969
0.000160425,0.0111895,8.81166e-06,7.80712e-06,0,0.00015901,0.00206511
0.000160425,0.00300284,-1.53575e-07,8.01984e-06,0,0.000158812,0.000497424
0.000160425,-0.00399892,-7.82715e-06,8.04814e-06,0,0.000158605,-0.000842484
0.000160425,-0.00976727,-1.41548e-05,7.91846e-06,0,0.000158388,-0.00193915
0.000160425,-0.014372,-1.92091e-05,7.65751e-06,0,0.00015816,-0.00280959
0.000160425,-0.0177168,-2.2888e-05,7.28344e-06,0,0.000157919,-0.00343025
0.000160425,-0.0195001,-2.48754e-05,6.83855e-06,0,0.000157665,-0.0037362
0.000160425,-0.0198504,-2.53114e-05,6.348e-06,0,0.000157395,-0.00376476
0.000160425,-0.0187548,-2.4188e-05,5.84308e-06,0,0.000157107,-0.0035094
0.000160425,-0.0165057,-2.18212e-05,5.35539e-06,0,0.000156802,-0.0030361
0.000160425,-0.0135505,-1.86907e-05,4.91305e-06,0,0.000156476,-0.00243697
0.000160425,-0.010453,-1.53984e-05,4.53141e-06,0,0.000156128,-0.00182585
0.000160425,-0.00765166,-1.2412e-05,4.21521e-06,0,0.000155756,-0.00128519
0.000160425,-0.00519238,-9.78284e-06,3.961e-06,0,0.000155358,-0.00081294
0.000160425,-0.00328148,-7.73082e-06,3.75877e-06,0,0.000154932,-0.00045408
0.000160425,-0.0018179,-6.15004e-06,3.60005e-06,0,0.000154475,-0.000180122
0.000160425,-0.000738054,-4.97367e-06,3.47072e-06,0,0.000153985,2.03389e-05
0.000160425,5.72804e-05,-4.09721e-06,3.36713e-06,0,0.00015346,0.000167767
0.000160425,0.000585425,-3.50262e-06,3.28343e-06,0,0.000152896,0.000263245
0.000160425,0.000898298,-3.13496e-06,3.21219e-06,0,0.00015229,0.000317928
0.000160425,0.00101247,-2.97651e-06,3.14857e-06,0,0.00015164,0.000334066
0.000160425,0.000967232,-2.98543e-06,3.08873e-06,0,0.00015094,0.000320001
0.000160425,0.000791232,-3.13102e-06,3.02904e-06,0,0.000150189,0.000281047
0.000160425,0.000519882,-3.37543e-06,2.96671e-06,0,0.000149381,0.000224336
0.000160425,0.000197415,-3.6715e-06,2.89969e-06,0,0.000148512,0.000158787
0.000160425,-0.000145517,-3.9865e-06,2.827e-06,0,0.000147577,9.00226e-05
0.000160425,-0.000479834,-4.28948e-06,2.74821e-06,0,0.000146571,2.36965e-05
0.000160425,-0.000807026,-4.58184e-06,2.66303e-06,0,0.000145489,-4.13507e-05
0.000160425,-0.0010663,-4.79924e-06,2.57212e-06,0,0.000144324,-9.14481e-05
0.000160425,-0.00124871,-4.93235e-06,2.47657e-06,0,0.000143069,-0.000126307
0.000160425,-0.00133583,-4.96198e-06,2.37839e-06,0,0.000141719,-0.000142057
0.000160425,-0.0013409,-4.90247e-06,2.27924e-06,0,0.000140264,-0.000142196
0.000160425,-0.00128161,-4.77296e-06,2.18098e-06,0,0.000138698,-0.000130328
0.000160425,-0.00118712,-4.60467e-06,2.08507e-06,0,0.000137012,-0.000112508
0.000160425,-0.00108916,-4.43146e-06,1.99239e-06,0,0.000135195,-9.50399e-05
0.000160425,-0.00101274,-4.28002e-06,1.90324e-06,0,0.000133238,-8.26507e-05
0.000160425,-0.000957041,-4.14965e-06,1.81734e-06,0,0.00013113,-7.44597e-05
0.000160425,-0.000907792,-4.0254e-06,1.73382e-06,0,0.00012886,-6.72933e-05
0.000160425,-0.000847165,-3.88859e-06,1.65307e-06,0,0.000126415,-5.75462e-05
