-7.8245,-1.7663,214.825,-0.40107,2.30303,-0.07867
-7.7949,-1.7877,214.904,-0.40581,2.30232,-0.07971
-7.8101,-1.7985,215.073,-0.40188,2.29822,-0.08188
-7.8127,-1.644,215.018,-0.3955,2.30485,-0.08306
-7.9043,-1.5146,214.991,-0.39838,2.30883,-0.08293
-7.8609,-1.6453,215.047,-0.40107,2.3023,-0.08324
-7.9498,-1.4571,214.904,-0.3947,2.31089,-0.08353
-7.8474,-1.6038,215.025,-0.40123,2.30593,-0.08342
-7.8924,-1.5872,215.045,-0.40183,2.30993,-0.08494
-7.9511,-1.3783,214.998,-0.38961,2.30957,-0.08648
-7.8112,-1.4703,215.165,-0.38946,2.30033,-0.0889
-7.8638,-1.4445,215.13,-0.39099,2.30755,-0.08885
-7.9242,-1.3568,215.118,-0.3912,2.31217,-0.09098
-8.0551,-1.125,214.959,-0.39058,2.31674,-0.09114
-7.8978,-1.3759,214.972,-0.39842,2.30774,-0.09191
-7.9046,-1.4257,214.989,-0.3999,2.31055,-0.09154
-7.8676,-1.4991,215.009,-0.40477,2.30959,-0.09214
-7.8774,-1.3689,214.974,-0.39231,2.31343,-0.09442
-7.9239,-1.4352,215.055,-0.39989,2.31454,-0.09238
-7.914,-1.4802,215.022,-0.39618,2.3097,-0.09316
-7.9471,-1.5105,215.176,-0.39586,2.30928,-0.09321
-7.9185,-1.6122,215.121,-0.4034,2.30627,-0.09223
-7.9958,-1.3156,215.017,-0.39068,2.31219,-0.09262
-8.0609,-1.3177,215.083,-0.38954,2.31243,-0.09181
-7.9733,-1.3987,215.118,-0.39162,2.30678,-0.09146
-7.9343,-1.501,215.131,-0.39674,2.30739,-0.08997
-7.8755,-1.6136,215.168,-0.39982,2.30395,-0.09072
-7.9593,-1.4395,215.075,-0.39406,2.30966,-0.08966
-7.9851,-1.3595,214.953,-0.38981,2.31432,-0.09076
-8.1035,-1.3896,215.025,-0.39649,2.3168,-0.08906
-8.0149,-1.3944,215.07,-0.39354,2.30979,-0.09114
-7.9943,-1.3028,215.04,-0.38967,2.31012,-0.09144
-7.9452,-1.4532,215.237,-0.39474,2.30644,-0.09331
-8.0486,-1.2566,215.085,-0.392,2.31697,-0.09328
-7.9677,-1.3304,215.096,-0.38749,2.30816,-0.09574
-8.0022,-1.3086,215.032,-0.3907,2.31199,-0.09425
-7.9644,-1.4084,215.093,-0.39017,2.30972,-0.09638
-7.9862,-1.332,215.131,-0.39578,2.31107,-0.09492
-7.9455,-1.2595,214.997,-0.3901,2.30924,-0.09632
-7.956,-1.3014,215.059,-0.3885,2.31384,-0.09467
-7.9815,-1.4123,215.045,-0.40024,2.3117,-0.09095
-7.9208,-1.312,214.993,-0.39247,2.30846,-0.0926
-7.9175,-1.3158,215.034,-0.39017,2.30781,-0.09128
-7.992,-1.2255,214.93,-0.39116,2.3116,-0.09048
-7.9144,-1.3829,214.977,-0.39835,2.30454,-0.09016
-7.8454,-1.3757,214.989,-0.39392,2.30262,-0.09049
-7.8702,-1.3739,214.942,-0.39768,2.30809,-0.08983
-7.8381,-1.2902,214.897,-0.39008,2.30711,-0.09166
-7.8774,-1.3281,214.984,-0.39561,2.30546,-0.0908
-7.8309,-1.2622,214.953,-0.38919,2.30535,-0.09353
-7.7605,-1.3282,215.1,-0.39172,2.30661,-0.09507
-7.8005,-1.3957,215.098,-0.39824,2.30111,-0.09484
-7.88,-1.3274,215.098,-0.39311,2.30745,-0.09522
-7.9499,-1.2347,214.924,-0.39465,2.30993,-0.09322
-7.8753,-1.2828,214.916,-0.39386,2.30822,-0.09491
-7.7768,-1.4339,215.104,-0.39464,2.29599,-0.09782
-7.847,-1.3689,215.058,-0.39542,2.3046,-0.09679
-7.8986,-1.3301,214.865,-0.3994,2.30812,-0.09567
-7.8597,-1.3837,215.121,-0.39497,2.29902,-0.09922
-7.8583,-1.4141,214.969,-0.39748,2.30232,-0.09771
-7.7907,-1.4267,215.005,-0.39745,2.29591,-0.09797
-7.7878,-1.5782,215.045,-0.40446,2.29174,-0.09836
-7.8095,-1.5496,215.036,-0.40593,2.29874,-0.09755
-7.8462,-1.5859,214.963,-0.41029,2.30199,-0.09729
-7.9438,-1.3859,214.96,-0.40407,2.30593,-0.09736
-7.7895,-1.5363,215.103,-0.39925,2.29393,-0.09983
-7.8145,-1.5956,215.018,-0.40375,2.29744,-0.09813
-7.8779,-1.6042,214.837,-0.40712,2.29916,-0.09588
-7.9517,-1.4925,214.838,-0.40565,2.30764,-0.0951
-7.8911,-1.5879,215.096,-0.40512,2.30165,-0.09625
-7.955,-1.554,215.091,-0.40569,2.29919,-0.09429
-7.9273,-1.5763,215.209,-0.40256,2.29438,-0.09604
-7.8358,-1.7901,215.325,-0.41314,2.29307,-0.09383
-7.943,-1.5388,214.941,-0.40541,2.30464,-0.09172
-7.9024,-1.6782,215.121,-0.41135,2.29928,-0.09228
